"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"11","REACTOME_DNA_METHYLATION",4.15987746869747e-06,0.000307982200955202,0.610526878385931,0.798308616877368,2.43035641314349,13,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"12","GOBP_STEROL_BIOSYNTHETIC_PROCESS",1.92031588794412e-06,0.000161227346303267,0.627256739718528,0.665703835344797,2.42638937385634,25,"IDI1; FDFT1; INSIG1; HMGCS2; HMGCR; MVK; LPCAT3; LSS; MSMO1; DHCR7; NSDHL; HMGCS1; MVD; FDPS; DHCR24; ABCG1; CYP51A1; EBP; SQLE; HSD17B7"
"13","REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",1.91289690381884e-06,0.000161227346303267,0.627256739718528,0.770862431337457,2.40859415450508,15,"H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; ATRX; H4C15"
"14","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",6.79780170516654e-06,0.000465220983923331,0.610526878385931,0.791129613247541,2.40850078344983,13,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15; NCOA2"
"15","REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",9.81857982299112e-06,0.000644858984503546,0.593325476396405,0.718619920603677,2.3774106198893,17,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; JARID2; H2BC4; H2AC6; H2BC1; H4C15; RBBP4"
"16","WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY",1.51648509777441e-05,0.000914833676761094,0.593325476396405,0.77316188592153,2.35380015713416,13,"IDI1; FDFT1; HMGCR; MVK; LSS; MSMO1; DHCR7; NSDHL; HMGCS1; MVD; FDPS; CYP51A1; SQLE"
"17","REACTOME_AMYLOID_FIBER_FORMATION",8.58107819489711e-06,0.00057282213786264,0.593325476396405,0.644186223904399,2.34796094821462,25,"GSN; H3C10; H2BC21; H2BC11; H2BC5; ITM2B; H4C8; H2BC6; UBB; UBE2L6; H2BC4; H2AC6; H2BC1; H4C15"
"18","REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE",1.78971882863463e-05,0.00105562241056685,0.575610261071129,0.769958957349008,2.34404921892242,13,"H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"19","REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING",1.30599822036386e-05,0.000830941367706509,0.593325476396405,0.670574512526431,2.34315291712735,21,"H3C10; RUNX1; H2BC21; H2BC11; H2BC5; MAML2; H4C8; H2BC6; TFDP2; H2BC4; H2AC6; H2BC1; H4C15; MAML3; TNRC6C"
"20","WTTGKCTG_UNKNOWN",7.12451967860926e-09,1.34935088982776e-06,0.761460801445585,0.46384094473206,2.3384878624739,104,"SEMA3A; TRIB2; TSC22D1; SOSTDC1; MYOCD; MN1; SORT1; H2BC21; HES1; LTBP1; STARD4; PIK3R3; CDK19; LRRN1; ZNF362; RAB5B; STAT3; PCDHGC3; FOXP1; TCF4; SSBP3; PIK3IP1; CDKN1B; HMGA2; PALM; WBP1; MEIS1; HAS2; RAP2B; NDE1; LPCAT3; CDC25C; NKD1; SLC26A2; PDP1; PTMS; H2BC1; ZMYND8; PPP2R2B; PDIA3; STMN1; MAML3; ILDR2; DHCR24; COL1A1; CXXC5; UBE2C; CNN3; NCAM1; NEK10; SLC25A10; PCNA; SLC25A13"
"21","GOBP_ISOPRENOID_METABOLIC_PROCESS",1.95365948754713e-05,0.00112841155082155,0.575610261071129,0.76720963359614,2.3356792270755,13,"IDI1; FDFT1; HMGCS2; HMGCR; MVK; LSS; NPC2; HMGCS1; MVD; FDPS; RBP1"
"22","LEE_BMP2_TARGETS_UP",2.55555814131576e-10,6.30680772814411e-08,0.814035837847908,0.429976348743952,2.32625038211492,157,"TSC22D1; ARL4C; IGFBP5; ITGB8; HBP1; BCL2L11; PDK2; KLHL24; LPL; NREP; QPRT; SESN3; MYCN; LTBP1; CRISPLD1; BMF; TRIL; PIK3R3; RHOBTB1; YPEL2; ALDH6A1; CCNG2; AXIN2; DBP; FBXO32; KLF9; MXD4; PRSS23; FOXP1; PBXIP1; PIK3IP1; ITM2B; PNRC1; CREBRF; PLAT; MSRB1; PLOD1; SLC16A2; GBP2; TRPS1; IRS1; C14orf132; SERPINB1; PDE5A; NFIA; ZNF608; EMP2; MECOM; FUCA1; MAF; THRA; DAZAP2; IFI44L; KCNJ8; SLC2A8; CPE; METTL7A; NDRG2; TXNIP; TIMP2; H1-10; MAN1A1; KANK2; GALNT15; ITGB3; EFEMP1; COL6A1; PER3; ZFYVE26; ZNF395; CCDC28B; NR1D2; DDR1; H1-2; EBP; SLC25A23; FZD7; DDAH2; CRYZ; PSRC1; SMARCA1; TCIM; RECK; ANXA6; KCNK1; PDXK; CYB5R3; CRY2; JMY; CCDC80; BTG1; SMARCA2; SELENOW"
"23","REACTOME_SIGNALING_BY_WNT",1.15745679522077e-07,1.54529969512753e-05,0.704975715167238,0.504462244733785,2.31525797930181,67,"RNF43; SOX9; H3C10; SOX2; ROR1; LGR4; PRKCA; CXXC4; H2BC21; AXIN2; SFRP1; H2BC11; SOX4; PRICKLE1; H2BC5; SOX6; TCF4; H4C8; H2BC6; UBB; TLE3; FZD2; PPP2R5C; H2BC4; H2AC6; BCL9; H2BC1; AP2A1; PPP3CA; H4C15; AP2M1; BCL9L; TNRC6C; TCF7L2"
"24","GOCC_DNA_PACKAGING_COMPLEX",5.77354406249692e-06,0.000401878143974144,0.610526878385931,0.583559201181338,2.3056037945274,34,"H3C10; H2BC21; H2BC19P; H2BC11; H2BC5; BRD8; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; HP1BP3; H2AC18; H4C15; H1-10; MORF4L1; H1-2; DMAP1; CENPA; NCAPD2; H1-1"
"25","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",2.43937460358789e-06,0.000200669361329493,0.627256739718528,0.535313924332201,2.30444364227481,49,"RNF43; SOX9; H3C10; SOX2; LGR4; CXXC4; H2BC21; AXIN2; SFRP1; H2BC11; SOX4; H2BC5; SOX6; TCF4; H4C8; H2BC6; UBB; TLE3; FZD2; PPP2R5C; H2BC4; H2AC6; BCL9; H2BC1; H4C15"
"26","OCT1_B",2.47551283050204e-06,0.000201605764916086,0.627256739718528,0.534698547199821,2.30179453890602,49,"MAP2K6; SOX2; TSPAN13; LPL; CXXC4; SESN3; H2BC21; SLITRK6; LRRN1; ZNF362; FOXP1; ETV1; GPC4; ROGDI; FZD2; PTHLH; NFIA; EGR2; MAF; THRA; H2BC4; CADM1; H2AC6; GPRC5B; SREBF2; SH3BGRL; SKIDA1"
"27","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",1.80494821858479e-05,0.00105562241056685,0.575610261071129,0.732357185404524,2.2882827908926,15,"H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"28","HORTON_SREBF_TARGETS",5.35445328703918e-05,0.00250613032009466,0.557332238758646,0.748750444629618,2.27948240376963,13,"IDI1; STARD4; FDFT1; INSIG1; LDLR; LSS; HMGCS1; FDPS; CYP51A1; SQLE; HSD17B7"
"29","REACTOME_METABOLISM_OF_STEROIDS",8.54206329132569e-06,0.00057282213786264,0.593325476396405,0.579428015191822,2.2720798867764,33,"SCD; IDI1; STARD4; FDFT1; INSIG1; HMGCR; MVK; LSS; MSMO1; DHCR7; NFYC; NSDHL; SREBF2; HMGCS1; NCOA2; MVD; ACAT2; FDPS; DHCR24; CYP51A1; EBP; SQLE; HSD17B7; SCP2"
"30","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",4.0443932187657e-05,0.00203318138108814,0.557332238758646,0.65286858609596,2.26349781431121,20,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"31","REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",2.11521059826674e-05,0.00121311796565383,0.575610261071129,0.630217551048554,2.25213172208598,23,"H3C10; RUNX1; H2BC21; STAT3; H2BC11; H2BC5; H4C8; H2BC6; TFDP2; H2BC4; H2AC6; H2BC1; H4C15"
"32","LXR_DR4_Q3",6.88722348472143e-05,0.00309887005853985,0.538434096309916,0.680707140905451,2.25198375305771,17,"DRD1; SGK1; FOXP1; FRMD5; LPCAT3; JARID2; DTX3; ACSL3; ETV6; ABCG1; OAZ2"
"33","REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",4.75971786902883e-05,0.00226685042838426,0.557332238758646,0.649107743758005,2.25045895994875,20,"SCD; IDI1; FDFT1; INSIG1; HMGCR; MVK; LSS; DHCR7; NFYC; SREBF2; HMGCS1; NCOA2; MVD; FDPS; CYP51A1; SQLE"
"34","IBRAHIM_NRF2_DOWN",4.57831017812631e-06,0.000332908554380898,0.610526878385931,0.509683901584308,2.24887431908976,54,"TRIB2; ENC1; CXXC4; OTUD1; PIK3R3; KLRK1-AS1; LAMA4; STAT2; CDKN2C; KLF9; SEMA3C; PBXIP1; PLAT; PDE5A; PDGFC; ZNF608; MECOM; CADM1; H2AC6; SLC2A8; LYPD1; DDT; TNIK; TK1; TXNIP; COMTD1; H4C15; H1-10; PCDH7"
"35","CORONEL_RFX7_DIRECT_TARGETS_UP",5.26530815430651e-05,0.0024786514224666,0.557332238758646,0.699738322865552,2.2423359625137,16,"TSC22D1; SESN3; PIK3R3; CCNG2; KLF9; MXD4; PIK3IP1; MAF; PTMS; ATRX; TSPYL1; EMC9; CAT; DSE; RMND5A; FAM111A"
"36","GOZGIT_ESR1_TARGETS_DN",2.32376725304825e-10,5.91398765900781e-08,0.826657301178302,0.402798854436719,2.23840111992035,180,"TRIB2; RNF43; IGFBP5; IFIT1; ITGB8; SOX9; GSN; H3C10; SOX2; GASK1B; CTHRC1; TSPAN13; TNFRSF11B; NREP; RNASE1; PRKCA; SESN3; H2BC21; SLITRK6; PIK3R3; COL3A1; YPEL2; SGK1; RUNX2; PLEKHB1; TMEM106C; GPER1; PCDHB14; FBXO32; KLF9; SEMA3C; PRSS23; FOXP1; PKIB; TCF4; PSD3; ABLIM1; STMN3; MAGED1; DNM3; VMP1; H4C8; KDELR3; ARID5B; GBP2; TRPS1; IGFBP4; PMEPA1; ADGRG1; IRS1; GPC4; NPC2; TUBA1A; PRRT3; BCL6; MAF; HOXC13; PDGFRL; SCD5; APBB2; H2BC20P; IFI44L; CPE; LTBP2; ACSL3; SHROOM3; LYPD1; TIMP2; CD109; BMP5; IGF1R; MAN1A1; LMCD1; PCDH7; SH3BGRL; EFEMP1; CNTN1; MAP2; PGM2L1"
"37","REACTOME_HCMV_LATE_EVENTS",5.72021719841945e-05,0.00263184041412876,0.557332238758646,0.72510405166032,2.22033288657749,14,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"38","FOXJ2_02",1.14132859894852e-05,0.000731888197624944,0.593325476396405,0.488984036995043,2.20528013951878,58,"SEMA3A; TRIB2; ARL4C; MYOCD; SOX2; LTBP1; RAB5B; TTC3; FOXP1; TCF4; CALHM5; PBX1; BMPR2; BMT2; PDE4B; HAS2; ROGDI; IGFBP7; PTHLH; NFIA; TUBA1A; MECOM; BCL6; MAF; CADM1; GARRE1; EFEMP1; MAP2; AP2M1"
"39","OCT_Q6",1.08302960048375e-05,0.000705615445307173,0.593325476396405,0.494761055753064,2.20202653283824,55,"MAP2K6; TSPAN13; LPL; CXXC4; SESN3; H2BC21; SLITRK6; LRRN1; ZNF362; FOXP1; ETV1; GPC4; ROGDI; FZD2; PTHLH; NFIA; EGR2; THRA; H2BC4; CADM1; H2AC6; GPRC5B; H2BC1; LRMDA; PPP2R2B; SREBF2; SH3BGRL; SKIDA1; MTUS1"
"40","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.00013624480069717,0.00518494232185866,0.518848077743792,0.665341772583877,2.20115049784328,17,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H2AC18; H4C15"
"41","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",0.000100285594153412,0.00412487817568377,0.538434096309916,0.685948436785992,2.19814578960944,16,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"42","BERENJENO_TRANSFORMED_BY_RHOA_DN",2.67094741650201e-07,3.10745653714176e-05,0.674962860011025,0.428279316230978,2.19621946821126,114,"GSN; TNFRSF11B; SSPN; LPIN1; CCNG2; RAB5B; LAMA4; TTC3; STAT3; PMP22; TMEM59; KLF9; MXD4; TCF4; GSTZ1; CLK1; ABLIM1; AMOT; ITM2B; MAGED1; PLAT; TTC30B; KDELR3; ID2; GPC4; MYO10; MEIS1; RRAGC; LSS; GNAI2; NPC2; THRA; NNMT; PLPP3; IL11RA; DHCR7; HCFC1R1; PPP3CA; SNAPIN; TXNIP; MRC2; HMGCS1; MAGED2; MGST3; MVD; S100A13; CYP51A1; COL1A1; HSPB11; CXXC5; CNN3; SCP2; SYNPO; BHLHE40; CDK14; RECK; MT1X; TSPYL4; ANXA6; FN1; GNPDA1; CCDC80; LYRM2; SGCB; SMARCA2; RSRP1; COL6A3"
"43","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",0.000139200802290205,0.00524838580486774,0.518848077743792,0.620783210686088,2.1933496593344,22,"H3C10; H2BC21; AXIN2; H2BC11; H2BC5; TCF4; H4C8; H2BC6; TLE3; H2BC4; H2AC6; BCL9; H2BC1; H4C15; BCL9L; TCF7L2"
"44","SENESE_HDAC1_AND_HDAC2_TARGETS_DN",1.1191736560636e-07,1.51909170916367e-05,0.704975715167238,0.423573511324284,2.19259756115272,120,"CXCL14; TRIB2; IGFBP5; MN1; QPRT; SCD; SESN3; ZNF503; IDI1; GXYLT2; LOXL4; COL3A1; RHOBTB1; ELP4; ZNF362; EDIL3; FDFT1; CDKN2C; TMEM255A; H2BC5; INSIG1; FADS2; PKIB; COL5A2; TCF4; ABLIM1; TMEM135; LBH; TNNC1; HMGCR; H4C8; ARID5B; SYT12; NPTXR; SCEL; HAPLN1; MEIS1; MAP3K2-DT; LSS; IGFBP7; TUBA1A; PRRT3; MSMO1; MAF; SLC26A2; DHCR7; H2AC6; PDGFRL"
"45","REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION",8.19560055238043e-05,0.00352781767901678,0.538434096309916,0.701244825929266,2.19107083176916,15,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15; RBBP4"
"46","KRCTCNNNNMANAGC_UNKNOWN",0.000124366038028914,0.0048461101134329,0.518848077743792,0.737942583987108,2.19099825859458,12,"H3C10; H2BC21; CDK15; H2BC11; H2BC5; H2BC6; H2BC4; H2AC6; H2BC1; H1-2; UBE2C"
"47","JI_RESPONSE_TO_FSH_UP",5.55154136133459e-05,0.002568849593563,0.557332238758646,0.601460745797041,2.18241693043706,24,"FADS1; IDI1; COL3A1; CCNG2; FDFT1; LAMA4; FADS2; HMGCR; SEPTIN6; MEIS1; TRAPPC6A; H2AC18; MVD; FDPS; RBP1; CYP51A1; EBP; SQLE"
"48","GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0.000106825065727796,0.00428761349084708,0.538434096309916,0.694892552632369,2.1712228696572,15,"CTHRC1; ROR1; SFRP1; PRICKLE1; GPC3; GPC4; FZD2; NKD1"
"49","ARP1_01",5.75230345917141e-05,0.00263184041412876,0.557332238758646,0.607229615707343,2.16998253674345,23,"ARL4C; MYOCD; SLITRK6; DBP; TMEM255A; TMEM256; HAPLN1; SLC7A8; PDGFB; IL11RA; BMP5; MLLT6; ZBTB20; SPARC; TOGARAM1; MARCKSL1; ZNF644; CCN2; ZNF532"
"50","REACTOME_MITOTIC_PROPHASE",8.54199229950766e-05,0.00360445519622748,0.538434096309916,0.55776028916371,2.16379609448167,31,"H3C10; PRKCA; H2BC21; LPIN1; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"51","GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY",0.000135185694406761,0.00516879011853831,0.518848077743792,0.688078493333877,2.14993203652329,15,"CTHRC1; FOXF2; ROR1; SFRP1; PRICKLE1; GPC3; GPC4; FZD2; NKD1"
"52","SMITH_TERT_TARGETS_DN",0.000161791603910802,0.00575384638536932,0.518848077743792,0.614723463293054,2.14799556102272,21,"GSN; IDI1; PIK3R3; ALDH7A1; GM2A; UGP2; TCF4; PTHLH; TUBB3; L1CAM; NME4; NSDHL; DHCR24; CAT; PCNA"
"53","MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN",0.00014312171611092,0.00532229797263624,0.518848077743792,0.55964948958966,2.13316133097081,29,"IGFBP5; ITGB8; JAKMIP2; LRRN1; INSIG1; STMN3; TTYH1; FRMD5; ADGRG1; C14orf132; PARP9; MAF; SYT11; MAP2; PGM2L1"
"54","CCAATNNSNNNGCG_UNKNOWN",0.000107784669428471,0.00430293307757584,0.538434096309916,0.595769007781404,2.12902715772956,23,"SOX2; HES1; RAD9A; PIK3IP1; PNRC1; CREBRF; ETV1; MEIS1; TLE3; PDP1; SREBF2; DHCR24; CDK2AP2; H1-2; SQLE; PCNA; PSRC1"
"55","BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN",0.000281476813157304,0.00852173667789249,0.49849310876659,0.633577896467222,2.120504435757,18,"CXCL14; MN1; DBP; SOX6; PBX1; SEMA3E; PDE5A; MAF; METTL7A; PCDH7; EXTL2; MYLK; CENPA"
"56","REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION",0.000231074046837016,0.00726152001060194,0.518848077743792,0.692362762226859,2.12007615582057,14,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15"
"57","ZHANG_GATA6_TARGETS_DN",0.000294774661707579,0.00882590016524457,0.49849310876659,0.632706753622429,2.11758883172968,18,"SEMA3A; IDI1; INSIG1; LDLR; SLCO4C1; FZD2; MSMO1; CPM; DHCR7; SREBF2; MVD; FDPS"
"58","TST1_01",3.22083035540263e-05,0.00167072881620376,0.557332238758646,0.482815692892081,2.11660561104405,53,"TSC22D1; BHLHE41; SESN3; BMF; PIK3R3; PCDH18; ZNF362; LAMA4; TMEM255A; SSBP3; TTYH1; HMGA2; PDE4B; HAS2; JARID2; BORCS6; EGR2; CXADR; PTMS; GARRE1; HOXA5; ATRX; BAZ2B; MAP2; SKIDA1; CDC42EP3; PITX2; EBP"
"59","FOXO4_02",3.39811892562293e-05,0.00175153674242235,0.557332238758646,0.482310590055056,2.1143913012883,53,"ARL4C; ITGB8; HBP1; KLHL24; RUNX1; NTRK3; PCDH18; ZNF362; PIK3IP1; CREBRF; BRD8; ID2; PALM; HAS2; PLXDC2; THRA; CADM1; TXNIP; HR; WBP1L; FGF9; COX7B; PITX2; CXXC5; TGIF1; MARCKSL1; CREBL2; KIF20A; SMAD5"
"60","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",0.000202761408861303,0.00671255656002621,0.518848077743792,0.580038367930717,2.11415175585869,25,"H3C10; RUNX1; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; UBB; H2BC4; H2AC6; H2BC1; H4C15"
"61","REACTOME_BASE_EXCISION_REPAIR",0.000117859048686141,0.00461463506009583,0.538434096309916,0.591388807278007,2.1133741685572,23,"H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15; PCNA; RPA2; LIG1; MBD4; H2AX; PARP2; MPG"
"62","GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",0.000165991455228605,0.00582687246285242,0.518848077743792,0.559231399070064,2.11309133389793,28,"SOSTDC1; SOX9; SOX2; CTHRC1; AXIN2; SFRP1; PRICKLE1; NOTUM; TMEM170B; GPC3; IGFBP4; TLE3; WWTR1; NKD1; BICC1"
"63","REACTOME_HDACS_DEACETYLATE_HISTONES",0.000221521140425072,0.00713070421984896,0.518848077743792,0.675287271561446,2.10996529182593,15,"H3C10; H2BC21; H2BC11; H2BC5; H4C8; H2BC6; H2BC4; H2AC6; H2BC1; H4C15; RBBP4"
"64","SOX5_01",8.51783409487759e-06,0.00057282213786264,0.593325476396405,0.458859938136362,2.10659998161199,66,"SEMA3A; SOX2; HBP1; EIF4EBP2; SOX5; RHOBTB1; SEMA6A; LRRN1; ZNF362; SOX6; TCF4; BMT2; TFDP2; GPC4; ROGDI; NFIA; MAF; ZNF365; MOSPD2; ZFYVE1; FAM117B; HHIP; MRC2; PPP2R2B; FGF9; PCDH7; MAML3; SKIDA1; MLLT6; RBBP4; PPM1D; MYLK; TUG1; NCAM1"
"65","GOBP_STEROL_METABOLIC_PROCESS",0.000125851612137408,0.00488064537736691,0.518848077743792,0.525604463231986,2.10642369663497,36,"IDI1; FDFT1; INSIG1; HMGCS2; HMGCR; LDLR; MVK; LPCAT3; LSS; NPC2; MSMO1; DHCR7; NSDHL; SREBF2; HMGCS1; MVD; FDPS; DHCR24; ABCG1; CYP51A1; EBP; SQLE; CAT; HSD17B7; PIP4P1"
"66","OCT1_Q5_01",4.4027577419938e-05,0.00214706940423937,0.557332238758646,0.478362379661283,2.09708282437657,53,"MAP2K6; TSPAN13; LPL; CXXC4; SLITRK6; LRRN1; ZNF362; SFRP1; FOXP1; ETV1; ROGDI; PTHLH; NFIA; EGR2; THRA; PPP2R5C; H2BC4; CADM1; H2AC6; GPRC5B; H2BC1; HOXA5; PPP2R2B; SREBF2; SH3BGRL; SKIDA1; MTUS1"
