"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"11","HP_RETINAL_TELANGIECTASIA",1.71242766153861e-14,1.54955676395227e-11,0.97599468306432,0.96239462572065,2.85408345323637,13,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"12","GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX",6.72446031923461e-13,3.22141204940274e-10,0.921426003494898,0.656505573519566,2.82414823793317,59,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; DNAJC11; SDHC; NDUFB4; NDUFA2; COX5B; ROMO1; NDUFA3; IMMP1L; COX6C; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10; ATP5MK; TIMM10; NDUFB3; NDUFV1; COX7C; DNAJC19"
"13","HP_CENTRAL_SCOTOMA",2.39804372115626e-13,1.62747233875805e-10,0.932595211336209,0.952268549206151,2.82405349810793,13,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"14","HP_PROXIMAL_TUBULOPATHY",1.0005746580621e-10,2.08940513211737e-08,0.839088935621274,0.815664973435031,2.80810281685397,22,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"15","HP_SLOW_DECREASE_IN_VISUAL_ACUITY",1.59306128102166e-11,4.86106884610221e-09,0.863415391606693,0.909259001276624,2.79919710405415,15,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; PDGFB"
"16","HP_POLYNEUROPATHY",2.21176472631486e-10,3.91578520241483e-08,0.826657301178302,0.837038972899969,2.79779925094134,20,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; SH3TC2"
"17","HP_SCOTOMA",1.7225757122389e-11,5.01023450016913e-09,0.863415391606693,0.908724566244597,2.79755182037607,15,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"18","HP_RETINAL_VASCULAR_TORTUOSITY",1.58332848811593e-10,2.93059709254912e-08,0.826657301178302,0.871045186172096,2.79754420632454,17,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"19","HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE",2.35092959139159e-10,4.07361076431769e-08,0.814035837847908,0.823369406473005,2.79447912462759,21,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"20","HP_PERIPHERAL_DEMYELINATION",2.88169098972449e-10,4.88926904589922e-08,0.814035837847908,0.835152184239431,2.79149266776894,20,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; SH3TC2; MT-TL1"
"21","HP_INCREASED_CSF_LACTATE",4.5648757598205e-11,1.16176088087432e-08,0.851339057116899,0.755970342155962,2.77374888822367,30,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1; NDUFA12"
"22","HP_OPTIC_NEUROPATHY",3.15845341661871e-10,5.14448892498856e-08,0.814035837847908,0.805398311270906,2.7727576152311,22,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L"
"23","HP_VASCULAR_TORTUOSITY",1.17650613022876e-11,4.16585474981871e-09,0.875325132024659,0.934734408001992,2.77205414052629,13,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; EFEMP2"
"24","HP_CARDIAC_CONDUCTION_ABNORMALITY",5.94179672365902e-11,1.40002010204679e-08,0.839088935621274,0.711833337074149,2.76746016324321,38,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"25","KEGG_OXIDATIVE_PHOSPHORYLATION",1.61160190133546e-11,4.86106884610221e-09,0.863415391606693,0.664656725954345,2.76150004017066,50,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; SDHC; NDUFB4; NDUFA2; COX5B; NDUFA3; COX6C; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10"
"26","GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1.37020115319488e-10,2.72168736380954e-08,0.826657301178302,0.724961523246963,2.76057860860907,35,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; NDUFB4; NDUFA2; COX5B; NDUFA3; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10"
"27","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX",3.35620588068873e-13,1.95235290659493e-10,0.932595211336209,0.593045490279814,2.74746778935285,85,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; DNAJC11; PDK2; SDHC; NDUFB4; NDUFA2; COX5B; ROMO1; MRPL41; NDUFA3; MRPL33; IMMP1L; COX6C; SLC25A5; NDUFC2; NDUFA6; NDUFA1; MRPL36; CYC1; UQCR10; MRPL53; ATP5MK; TIMM10; NDUFB3; NDUFV1; COX7C; MRPS18C; DNAJC19"
"28","GOCC_RESPIRASOME",7.79892259270701e-11,1.76428959986128e-08,0.839088935621274,0.682912737783192,2.74523871468424,44,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; SDHC; NDUFB4; NDUFA2; COX5B; NDUFA3; COX6C; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10; NDUFB3; NDUFV1; COX7C"
"29","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",4.04615566019207e-11,1.09839638988681e-08,0.851339057116899,0.650923190141609,2.7397945255783,52,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; NDUFA12; SDHC; NDUFB4; NDUFA2; COX5B; NDUFA3; COX6C; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10"
"30","HP_PROGRESSIVE_VISUAL_LOSS",1.06175819662321e-09,1.27161158136757e-07,0.788186810800237,0.79559099860009,2.73899382343715,22,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; PDGFB"
"31","HP_HYPOTHERMIA",6.01678580201838e-11,1.40002010204679e-08,0.839088935621274,0.908031644217197,2.73763715117647,14,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1"
"32","HP_PROGRESSIVE_SENSORINEURAL_HEARING_IMPAIRMENT",1.58044810683556e-10,2.93059709254912e-08,0.826657301178302,0.919056081854692,2.72555839955314,13,"MT-CO3; MT-CO2; MT-ND6; MT-CYB; MT-ND5; MT-ND1; MT-CO1; MT-TL1; SCD5"
"33","HP_ABNORMAL_RETINAL_ARTERY_MORPHOLOGY",1.76367648418414e-09,1.94099747124266e-07,0.788186810800237,0.802297403318798,2.72296168365203,21,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L"
"34","HP_DEMYELINATING_PERIPHERAL_NEUROPATHY",1.30608416374372e-09,1.51953563278984e-07,0.788186810800237,0.862760628309946,2.71896937777242,16,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; SH3TC2; MT-TL1"
"35","HP_CENTROCECAL_SCOTOMA",1.759672022491e-22,7.16538447558334e-19,1.22950405660873,0.99802371541502,2.71776383018517,10,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"36","HP_MITOCHONDRIAL_RESPIRATORY_CHAIN_DEFECTS",1.759672022491e-22,7.16538447558334e-19,1.22950405660873,0.99802371541502,2.71776383018517,10,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"37","HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY",8.975604356431e-11,1.92361373365195e-08,0.839088935621274,0.645011359617477,2.71491109670148,52,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-RNR1; MT-TL1"
"38","HP_PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA",5.01326326866779e-10,6.69311738689024e-08,0.801215574617779,0.912969286748444,2.70750736234689,13,"MT-ND4; MT-CO3; MT-CO2; MT-ATP8; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"39","HP_FLUCTUATIONS_IN_CONSCIOUSNESS",5.01326326866779e-10,6.69311738689024e-08,0.801215574617779,0.912806414514795,2.70702434744362,13,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"40","HP_VISUAL_FIELD_DEFECT",4.53499028660561e-10,6.69311738689024e-08,0.814035837847908,0.684887029827497,2.7032098596917,40,"MT-ND4; MT-CO3; MT-ATP6; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; SH3TC2; MT-TL1; PDGFB"
"41","HP_ABNORMAL_PERIPHERAL_MYELINATION",3.62898443023677e-09,3.53354999267481e-07,0.774939030136436,0.767320875652788,2.69816267294621,25,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; SH3TC2; MT-TL1; DNMT1"
"42","HP_POSTURAL_TREMOR",3.2161345579396e-09,3.19417071217806e-07,0.774939030136436,0.854819921972127,2.69394443265791,16,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; PPP2R2B"
"43","HP_ABNORMAL_METABOLIC_BRAIN_IMAGING_BY_MRS",4.88508952598316e-10,6.69311738689024e-08,0.801215574617779,0.892195175903074,2.68989156403061,14,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"44","GOBP_OXIDATIVE_PHOSPHORYLATION",1.69352224099738e-10,3.06489891792947e-08,0.826657301178302,0.629089515626998,2.67713219086865,55,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; SDHC; SLC25A23; NDUFB4; NDUFA2; CCNB1; COX5B; NDUFA3"
"45","HP_HEMIANOPIA",2.2479330791348e-09,2.44095559952984e-07,0.774939030136436,0.868725494375238,2.67441277420291,15,"MT-CO3; MT-CO2; MT-ND6; MT-CYB; MT-ND5; MT-ND1; MT-CO1; MT-TL1; PDGFB"
"46","HP_STROKE_LIKE_EPISODE",2.57903681933938e-09,2.72775011125973e-07,0.774939030136436,0.900821250929868,2.67148107220301,13,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-CYB; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"47","HP_INTESTINAL_PSEUDO_OBSTRUCTION",9.98917653922805e-10,1.23260384447687e-07,0.788186810800237,0.885605165578392,2.67002325084309,14,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"48","HP_ABNORMAL_BRAIN_LACTATE_LEVEL_BY_MRS",2.99444634171952e-09,3.04834637587048e-07,0.774939030136436,0.89971095455495,2.66818837040777,13,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"49","HP_ABNORMAL_CIRCULATING_NON_PROTEINOGENIC_AMINO_ACID_CONCENTRATION",5.19426538263734e-13,2.6438810797624e-10,0.921426003494898,0.965598302334525,2.66684501226183,11,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1"
"50","GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",5.47507618371059e-10,6.96703444377173e-08,0.801215574617779,0.663279270036163,2.66631420093508,44,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; SDHC; NDUFB4; NDUFA2; CCNB1; COX5B; NDUFA3; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10; NDUFB3; NDUFV1; COX7C"
"51","HP_PROGRESSIVE_HEARING_IMPAIRMENT",1.20381927483068e-09,1.42085567742335e-07,0.788186810800237,0.883971468938865,2.66509779627044,14,"MT-CO3; MT-CO2; MT-ND6; MT-CYB; MT-ND5; MT-ND1; MT-CO1; MT-TL1; SCD5"
"52","HP_INCREASED_SERUM_LACTATE",5.28464363712045e-10,6.94163512592079e-08,0.801215574617779,0.654466522287092,2.66350621202283,46,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1; NDUFA12; SLC25A42; SLC25A10; PDP1; NDUFA2"
"53","HP_PANCREATITIS",1.55549353192605e-08,1.17370779344847e-06,0.73376198835648,0.829233508438866,2.66325723860322,17,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"54","HP_LACTIC_ACIDOSIS",4.11549640104093e-10,6.57188288040732e-08,0.814035837847908,0.675350140904326,2.66272390962661,41,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1; SLC25A42; PDP1"
"55","HP_BASAL_GANGLIA_CALCIFICATION",8.07611196920259e-09,6.92335325023009e-07,0.747739663149885,0.844449656610372,2.66126279069052,16,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1; PDGFB"
"56","HP_TYPE_II_DIABETES_MELLITUS",3.85393641885696e-09,3.69252449354953e-07,0.761460801445585,0.737404156061833,2.65898066228006,28,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1; PTPN1"
"57","HP_MANIA",1.5111727585937e-09,1.70930429805376e-07,0.788186810800237,0.881767279675582,2.65845235560346,14,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"58","DROSHA_TARGET_GENES",2.40777942118665e-08,1.75079960769144e-06,0.73376198835648,0.799585412181743,2.65350933225122,19,"MT-CO3; MT-ND3; MT-ATP6; MT-ATP8; MT-ND2; MT-ND1; MT-RNR2; MT-TL1; MTND5P11"
"59","HP_ABNORMAL_CSF_METABOLITE_LEVEL",2.45699519965364e-09,2.63286432973411e-07,0.774939030136436,0.702328199633375,2.6534784483236,34,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1; NDUFA12"
"60","HP_SEGMENTAL_PERIPHERAL_DEMYELINATION_REMYELINATION",3.95162728050718e-12,1.60910262862252e-09,0.887074988399873,0.959231672668326,2.64926128771594,11,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1"
"61","HP_VITILIGO",5.94888981271226e-09,5.5054271175828e-07,0.761460801445585,0.891848259371759,2.64487071295163,13,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"62","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",4.54826375775219e-11,1.16176088087432e-08,0.851339057116899,0.604400848191261,2.64311653773028,64,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; HAGH; NDUFA12; PDK2; SDHC; PDP1; NDUFB4; NDUFA2; COX5B; NDUFA3; COX6C; MDH2; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10"
"63","HP_DISTAL_PERIPHERAL_SENSORY_NEUROPATHY",1.74822160323193e-09,1.94099747124266e-07,0.788186810800237,0.920602622633972,2.64308649253125,12,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"64","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",3.11591710465284e-10,5.14448892498856e-08,0.814035837847908,0.646430347180817,2.6402937241448,47,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; NDUFA12; SDHC; NDUFB4; NDUFA2; COX5B; NDUFA3; COX6C; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10; NDUFB3; NDUFV1; COX7C"
"65","HP_BLURRED_VISION",7.06212066105322e-09,6.25151202865407e-07,0.761460801445585,0.88980892997142,2.6388228650713,13,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1"
"66","GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1.50498117545546e-09,1.70930429805376e-07,0.788186810800237,0.654586488627357,2.63677650547062,45,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; NDUFB4; NDUFA2; COX5B; ABCD3; NDUFA3; KCNJ8; NDUFC2; NDUFA6; NDUFA1; CYC1; UQCR10"
"67","HP_OPHTHALMOPARESIS",4.48778092066686e-10,6.69311738689024e-08,0.814035837847908,0.623633835668023,2.63281916667314,53,"MT-ND4; MT-CO3; MT-ND3; MT-ATP6; MT-CO2; MT-ATP8; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-CO1; SH3TC2; MT-TL1; NDUFA12; PDGFB; NDUFA2; SLC25A1"
"68","HP_HYPOPARATHYROIDISM",4.56042095410059e-08,3.01951774391831e-06,0.719512826338911,0.81758592598631,2.62584858595796,17,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"69","HP_INFANTILE_SPASMS",3.05543524252995e-08,2.16377953175338e-06,0.719512826338911,0.772105394023426,2.62049134768473,21,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1; SLC25A10"
"70","GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",5.38877454622627e-10,6.9660603022963e-08,0.801215574617779,0.640532308163119,2.61620364936551,47,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; NDUFA12; SDHC; NDUFB4; NDUFA2; CCNB1; COX5B; NDUFA3"
"71","HP_VENTRICULAR_ARRHYTHMIA",3.64462425570584e-09,3.53354999267481e-07,0.774939030136436,0.661894232365648,2.61245860569815,40,"MT-ND4; MT-CO3; MT-ATP6; MT-CO2; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; MT-TL1; SDHC"
"72","HP_TELANGIECTASIA",9.02978770623447e-09,7.58129804944057e-07,0.747739663149885,0.689107350706638,2.60352852788191,34,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; MT-CO1; SDHC"
"73","HP_BULBAR_SIGNS",1.32398134845102e-08,1.04491602233581e-06,0.747739663149885,0.859701106225037,2.5919247443608,14,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1; SLC1A3"
"74","HP_ABNORMALITY_OF_THE_PARATHYROID_GLAND",1.21273326301839e-08,9.7787125683384e-07,0.747739663149885,0.748568147751256,2.58809777901549,24,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"75","HP_EXTERNAL_OPHTHALMOPLEGIA",1.04341014447798e-07,5.66502147775244e-06,0.704975715167238,0.805786934208921,2.58795365052715,17,"MT-ND4; MT-CO3; MT-CO2; MT-ATP8; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"76","HP_ABNORMALITY_OF_HEAD_BLOOD_VESSEL",1.34831669250404e-08,1.04578010892885e-06,0.747739663149885,0.747640332354584,2.58488995221352,24,"MT-ND4; MT-CO3; MT-ATP6; MT-ND6; MT-CYB; MT-ND2; MT-ND5; MT-ND1; MT-ND4L; NDE1"
"77","HP_RENAL_TUBULAR_DYSFUNCTION",3.04122364575897e-08,2.16377953175338e-06,0.719512826338911,0.696903573750602,2.58448715621538,31,"MT-ND4; MT-CO3; MT-ND3; MT-CO2; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"78","HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY",8.26758063571218e-08,4.74163216177746e-06,0.704975715167238,0.820086402153172,2.58448258000594,16,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1; NDUFA12; NDUFA2"
"79","HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION",8.26758063571218e-08,4.74163216177746e-06,0.704975715167238,0.820086402153172,2.58448258000594,16,"MT-ND4; MT-ND3; MT-ATP6; MT-ND6; MT-ND2; MT-ND5; MT-ND1; MT-TL1; NDUFA12; NDUFA2"
"80","HP_CONCENTRIC_HYPERTROPHIC_CARDIOMYOPATHY",4.90623709968871e-10,6.69311738689024e-08,0.801215574617779,0.947741454500813,2.58083791559832,10,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
"81","HP_MIXED_DEMYELINATING_AND_AXONAL_POLYNEUROPATHY",4.90623709968871e-10,6.69311738689024e-08,0.801215574617779,0.947741454500813,2.58083791559832,10,"MT-ND4; MT-CO3; MT-CO2; MT-ND6; MT-ND5; MT-ND1; MT-CO1; MT-TL1"
