"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"11","KEGG_HUNTINGTONS_DISEASE",1.07413350075248e-10,3.80336662179488e-08,0.839088935621274,0.617851040934862,2.57371750949093,61,"NDUFC2; POLR2F; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFS5; AP2B1; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; COX7A2; UQCRH; NDUFS3; UQCRB; COX6C; NDUFA3; DLG4; ATP5F1E; POLR2C; COX5B; BAX; ATP5MC1; SLC25A6; UQCRFS1; NDUFA2; SOD2; NDUFB4; SOD1; UQCRQ"
"12","GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1.85701977647061e-09,4.72611533111771e-07,0.788186810800237,0.699281058201914,2.56459595760454,35,"NDUFC2; NDUFA6; NDUFS6; UQCR10; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFA1; NDUFB8; UQCRH; NDUFS3; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L"
"13","WONG_MITOCHONDRIA_GENE_MODULE",3.86058082039461e-11,1.74669834451632e-08,0.851339057116899,0.600150748276443,2.54298163144527,70,"NDUFC2; NDUFA6; NDUFS6; UQCR10; TIMM10; COX17; COX7C; NDUFS5; TOMM7; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; ATP5MG; NDUFB8; ATOX1; COX7A2; NDUFS3; UQCRB; COX6C; MRPS18C; NDUFA3; ATP5F1E; COX5B; ATP5MC1; NDUFA12; SLC25A1; UQCRFS1; SOD2; NDUFB4; UQCRQ; ATP6AP1; MRPS30; GSTO1"
"14","GOCC_NADH_DEHYDROGENASE_COMPLEX",9.60339111677604e-09,1.77750039215964e-06,0.747739663149885,0.749852734247386,2.5130680389848,24,"NDUFC2; NDUFA6; NDUFS6; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA12; NDUFA2; NDUFB4; MT-ND4L"
"15","KEGG_ALZHEIMERS_DISEASE",5.19389676563071e-09,1.14142656134025e-06,0.761460801445585,0.623165705929113,2.49381377142868,51,"PPP3R1; NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFS5; NDUFB2; APH1A; NDUFV1; NDUFAB1; NDUFA1; FADD; NDUFB8; COX7A2; UQCRH; NDUFS3; UQCRB; COX6C; NDUFA3; APP; ATP5F1E; COX5B; ATP5MC1; CAPN1; UQCRFS1; NDUFA2; NDUFB4; UQCRQ; SDHC; PLCB3; ERN1"
"16","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",1.49725505992526e-09,3.93343393807462e-07,0.788186810800237,0.594755346175537,2.48080516813192,64,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; ATP5MG; DLST; NDUFB8; UQCRH; NDUFS3; UQCRB; COX6C; NDUFA3; ATP5F1E; COX5B; ATP5MC1; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; UQCRQ; COX20"
"17","GOBP_OXIDATIVE_PHOSPHORYLATION",1.09974105690491e-08,1.94701981900731e-06,0.747739663149885,0.608573810652987,2.4761377214522,55,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; UQCC2; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; ATP5MG; NDUFB8; COX7A2; UQCRH; NDUFS3; UQCRB; NDUFA3; ATP5F1E; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L; UQCRQ"
"18","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",1.3471828149845e-08,2.19429136904675e-06,0.747739663149885,0.630146492270265,2.4688886494854,47,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; UQCRH; NDUFS3; UQCRB; COX6C; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; UQCRQ; COX20"
"19","KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP",2.15271790971924e-16,5.84391155225118e-13,1.04762648849882,0.496415599458029,2.46765948063309,216,"COX17; SEM1; COX7C; LRPAP1; NBL1; SNRPG; DDB1; NDUFV1; RPL36AL; SEC11A; HINT1; NDUFAB1; EIF3K; NDUFA1; SNRPE; PSMB6; RPS27A; NDUFB8; ATOX1; COX7A2; RPL11; RPL8; RPS27; RPS19; UQCRH; NDUFS3; TBCB; TUBB4B; UQCRB; PSAP; PFN2; CENPX; FXR2; RPS17; RNH1; RPL37; ELOB; RPS3; TATDN2; ERP29; COX5B; TOMM34; RPS29; GABARAPL2; ACTG1; ATP5MC1; HADHB; LGALS1; HPCAL1; RPL10A; SAC3D1; SLC25A6; UQCRFS1; ENTPD6; RPS16; RPS12; ARF3; RPS10; SYNGR3; RPL13; FAU; DNAJB2; NEDD8; ACOT7; KRT10; SNU13; PPIA; GAB2; CRYAB; ANXA6; ASS1; MAGED2; SELENOW; SOD1; RAN; TMEM147; RNF187; ITPA; UQCRQ; ATP6AP1; DNAJB1; DAZAP2; TCFL5; JOSD1; BEX4; SYP; FTL; FDPS; UBE2E3; KIF21B; PAFAH1B3; GNPDA1; PRAF2; CKB; TUBA1A; PGAP4; CDC34; CD81; PPP1CA; ENO2; CLTA; PGK1; AMPD2; TMEM184B; CRY2; DHCR7; NFE2L1; ATP6V0C; HAX1; GOT1; RPS4X; SEPTIN8; PGRMC1; NREP; LINC01963"
"20","GOMF_NADH_DEHYDROGENASE_ACTIVITY",2.6312237139014e-08,3.9682751714839e-06,0.73376198835648,0.743160601722898,2.46608968596589,23,"NDUFC2; NDUFA6; NDUFS6; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA12; NDUFA2; NDUFB4; MT-ND4L"
"21","GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",1.01009079319352e-08,1.82803987105955e-06,0.747739663149885,0.63536466065177,2.46439045585314,44,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; UQCRH; NDUFS3; UQCRB; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L; UQCRQ"
"22","GOBP_AEROBIC_RESPIRATION",2.63605924603727e-09,6.44099309074262e-07,0.774939030136436,0.590055480415559,2.46120139097909,64,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; UQCC2; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; ATP5MG; DLST; NDUFB8; COX7A2; UQCRH; NDUFS3; UQCRB; NDUFA3; ATP5F1E; NOP53; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L; UQCRQ"
"23","WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM",7.87959895431865e-08,9.57782893790613e-06,0.704975715167238,0.729228042586155,2.44394612869427,24,"NDUFC2; NDUFA6; NDUFS6; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA12; NDUFA2; NDUFB4; MT-ND4L"
"24","GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN",7.61018493303394e-09,1.44133363010764e-06,0.747739663149885,0.616905631166674,2.43286808983428,48,"POLR2F; TRIP6; UQCC2; PHF5A; LSM14B; KDM4A; DAZAP1; GFER; WASH3P; NPM3; ZNF316; PIP5K1A; FXR2; GAS5; ZC3H7B; GPC2; ATF5; SMG5; U2AF2; RCC1; HCFC1; TEAD4; ZBTB5; SRRM2; FURIN; PUS1; PTBP1"
"25","GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR",1.40236288683319e-07,1.58622824310687e-05,0.690132458796796,0.719322163835097,2.42750467824501,25,"NDUFC2; NDUFA6; NDUFS6; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA12; NDUFA2; NDUFB4; MT-ND4L"
"26","GOCC_TRANSPORTER_COMPLEX",2.7624232289285e-08,4.01735263864173e-06,0.73376198835648,0.596689124502406,2.42745688197028,54,"NDUFC2; NDUFA6; NDUFS6; UQCR10; TIMM10; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; GABRA3; NDUFB8; UQCRH; NDUFS3; UQCRB; CACNG7; NDUFA3; DLG4; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L; UQCRQ"
"27","GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",2.46365546753527e-07,2.60571560098795e-05,0.674962860011025,0.736665812731889,2.42714551117854,22,"NDUFC2; NDUFA6; NDUFS6; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA2; NDUFB4; MT-ND4L"
"28","WP_OXIDATIVE_PHOSPHORYLATION",1.64581727877328e-07,1.8112886376121e-05,0.690132458796796,0.708822004517329,2.42206972690894,26,"NDUFC2; NDUFA6; NDUFS6; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; ATP5MG; NDUFB8; NDUFS3; NDUFA3; ATP5F1E; ATP5MC1; NDUFA2; NDUFB4; MT-ND4L; ATP6AP1"
"29","GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",4.26755599786324e-08,5.43046500728097e-06,0.719512826338911,0.616282262121368,2.41456915256153,47,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; UQCRH; NDUFS3; UQCRB; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; SOD2; NDUFB4; MT-ND4L; UQCRQ"
"30","REACTOME_INFLUENZA_INFECTION",6.30117492168233e-10,1.7105589520727e-07,0.801215574617779,0.554901659400517,2.41243184387643,81,"RPL37A; POLR2F; RPS25; RPSA; RPS20; RPL36AL; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; RPS23; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; POLR2C; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; SLC25A6; RPL30; RPS16; NUP43; RPS12; RPL26; RPS10; RPL13; FAU; KPNA2; RAN; RPL12; RPL22"
"31","GOCC_CYTOSOLIC_RIBOSOME",6.14626087050055e-09,1.25137871323391e-06,0.761460801445585,0.569546827747154,2.40602075491342,69,"RPL37A; RPS25; RPSA; RPS20; RPL36AL; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; RPS23; FXR2; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; RPL12; RPL22"
"32","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",7.52180459319141e-09,1.44133363010764e-06,0.747739663149885,0.571338625417759,2.40277572181085,66,"RPL37A; RPS25; RPSA; RPS20; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; RPS23; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; FAU; RPL12; RPL22"
"33","REACTOME_COMPLEX_I_BIOGENESIS",2.38312592093229e-07,2.55370756579902e-05,0.690132458796796,0.716409693819758,2.4009865165916,24,"NDUFC2; NDUFA6; NDUFS6; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA12; NDUFA2; NDUFB4"
"34","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",5.76712388006917e-10,1.61956747859598e-07,0.801215574617779,0.543973504666569,2.39987774249499,87,"RPL37A; RPS25; RPSA; SEM1; RPS20; RPL36AL; PSMB6; RPL35A; RPS27A; MAGOH; RPL11; RPL8; PSMD13; RPS27; RPS19; RPL36; RPS15; RPS23; RPS17; RPS21; RPL36A; RPS14; RPL37; ELOB; RPS3; RPS15A; RPS29; RPS18; PSMD3; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; FAU; ROBO3; RPL12; RPL22"
"35","WP_NONALCOHOLIC_FATTY_LIVER_DISEASE",3.95555663337656e-08,5.19581503584173e-06,0.719512826338911,0.587719337470372,2.39908149893521,56,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; COX7A2; UQCRH; NDUFS3; UQCRB; COX6C; NDUFA3; COX5B; BAX; NDUFA12; PIK3CD; JUN; UQCRFS1; NDUFA2; NDUFB4; UQCRQ"
"36","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",5.46606531093688e-09,1.14142656134025e-06,0.761460801445585,0.558033593606262,2.39399261547906,73,"RPL37A; RPS25; RPSA; RPS20; RPL36AL; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; RPS23; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; EEF1D; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; FAU"
"37","GOBP_CELLULAR_RESPIRATION",1.21674647132568e-08,2.06441317968257e-06,0.747739663149885,0.564429690539553,2.38440367669015,69,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; UQCC2; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; ATP5MG; DLST; NDUFB8; COX7A2; UQCRH; NDUFS3; UQCRB; NDUFA3; ATP5F1E; NOP53; COX5B; NDUFA12; UQCRFS1; NDUFA2; SOD2; NDUFB4; MT-ND4L; UQCRQ"
"38","HP_ERYTHROID_HYPOPLASIA",5.03990161643161e-07,4.7726696237464e-05,0.659444398037935,0.777196451733071,2.37266845146902,17,"RPS20; RPL35A; RPL11; RPS27; RPS19; RPS17; RPS14; RPS15A; RPS29; RPL26; RPS10"
"39","HP_ABNORMAL_ERYTHROCYTE_ENZYME_LEVEL",5.24844602907856e-07,4.85719823418361e-05,0.659444398037935,0.776474243141821,2.3704636530091,17,"RPS20; RPL35A; RPL11; RPS27; RPS19; RPS17; RPS15A; RPS29; PRPS1; RPL26; RPS10"
"40","GOMF_ELECTRON_TRANSFER_ACTIVITY",4.15808438736162e-08,5.37514908740842e-06,0.719512826338911,0.600611579119316,2.36860983496125,48,"NDUFC2; NDUFA6; NDUFS6; UQCR10; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFA1; NDUFB8; COX7A2; UQCRH; NDUFS3; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L"
"41","HP_PURE_RED_CELL_APLASIA",5.45699056304109e-07,4.99345293768614e-05,0.659444398037935,0.775853159612393,2.36856757474895,17,"RPS20; RPL35A; RPL11; RPS27; RPS19; RPS17; RPS15A; RPS29; RPL26; PNP; RPS10"
"42","GOBP_ELECTRON_TRANSPORT_CHAIN",2.89361623809142e-08,4.13431765666957e-06,0.73376198835648,0.572899689638619,2.36777350140882,59,"NDUFC2; NDUFA6; NDUFS6; UQCR10; COX7C; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; NDUFB8; UQCRH; NDUFS3; UQCRB; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; SOD2; NDUFB4; MT-ND4L; UQCRQ"
"43","GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",4.72950532293329e-07,4.53142251176102e-05,0.674962860011025,0.655211909967455,2.36468494526931,32,"NDUFC2; NDUFA6; COX17; UQCC2; NDUFA13; NDUFS5; NDUFB2; NDUFAB1; NDUFA1; NDUFB8; NDUFS3; NDUFAF8; NDUFA3; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; COX20"
"44","GOCC_OXIDOREDUCTASE_COMPLEX",1.3918528247665e-07,1.58622824310687e-05,0.690132458796796,0.603859289693089,2.36288752314635,46,"NDUFC2; NDUFA6; NDUFS6; UQCR10; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFAB1; NDUFA1; DLST; NDUFB8; UQCRH; NDUFS3; UQCRB; NDUFA3; NDUFA12; UQCRFS1; NDUFA2; P4HB; NDUFB4; MT-ND4L; UQCRQ"
"45","GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1.64341441071337e-07,1.8112886376121e-05,0.690132458796796,0.605452153398244,2.36095056589116,45,"NDUFC2; NDUFA6; NDUFS6; UQCR10; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFA1; TAP2; NDUFB8; UQCRH; NDUFS3; NDUFA3; COX5B; NDUFA12; UQCRFS1; NDUFA2; NDUFB4; MT-ND4L"
"46","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",1.14457370911039e-08,1.98327835893511e-06,0.747739663149885,0.55111236228879,2.36059182707412,76,"RPL37A; RPS25; RPSA; RPS20; RPL36AL; RPL35A; RPS27A; MAGOH; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; RPS23; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; RPS15A; RPS29; RPS18; SMG5; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; FAU"
"47","GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",7.2033773140078e-07,6.17518998371363e-05,0.659444398037935,0.700258401077868,2.34685682455458,24,"NDUFC2; NDUFA6; NDUFA13; NDUFS5; NDUFB2; NDUFAB1; NDUFA1; NDUFB8; NDUFS3; NDUFAF8; NDUFA3; NDUFA12; NDUFA2; NDUFB4"
"48","HP_THROMBOCYTOSIS",6.84755914034436e-07,5.97733229077472e-05,0.659444398037935,0.685944961868787,2.34389806732852,26,"SKIV2L; RPSA; RPS20; RPL35A; RPL11; RPS27; RPS19; RPS17; RPS14; RPS15A; RPS29; PIK3CD; RPL26; RPS10; ABL1"
"49","HP_NORMOCHROMIC_ANEMIA",1.91084198403053e-06,0.000145438290821912,0.627256739718528,0.732395591995651,2.34184315814477,20,"RPS20; RPL35A; RPL11; RPS27; RPS19; RPS17; RPS15A; RPS29; UQCRFS1; RPL26; RPS10; SRSF2"
"50","GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H",2.85939082226795e-07,2.91085985706878e-05,0.674962860011025,0.666533645781885,2.34166827518237,29,"NDUFC2; NDUFA6; NDUFS6; NDUFA13; NDUFS5; NDUFB2; NDUFV1; NDUFA1; NDUFB8; NDUFS3; NDUFA3; NDUFA12; NDUFA2; NDUFB4; MT-ND4L"
"51","KEGG_RIBOSOME",3.30422402205512e-08,4.56094922637575e-06,0.719512826338911,0.552692838612533,2.33482196021311,69,"RPL37A; RPS25; RPSA; RPS20; RPL36AL; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; RPS23; RPS17; RPS21; RPL36A; RPL37; RPS3; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; FAU; RPL12; RPL22"
"52","GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT",4.38333847536218e-07,4.24975101706543e-05,0.674962860011025,0.659818866516184,2.31807788978945,29,"RPS25; RPSA; RPS20; RPS27A; RPS27; RPS19; RPS15; RPS23; RPS17; RPS21; RPS14; RPS3; RPS15A; RPS29; RPS18; RPS16; RPS12; RPS10"
"53","GOCC_RIBOSOMAL_SUBUNIT",5.38253735780118e-09,1.14142656134025e-06,0.761460801445585,0.525341334549902,2.31767717578765,87,"RPL37A; MRPS21; RPS25; RPSA; MRPL53; RPS20; RPL36AL; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; MRPS18C; RPS23; MRPL41; FXR2; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; MRPL14; MRPL52; RPL12; RPL22; RPLP0; MRPS30; RPS2"
"54","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",1.31436567449282e-08,2.18452939858561e-06,0.747739663149885,0.531289608526017,2.31651266840188,82,"RPL37A; MRPS21; RPS25; RPSA; RPS20; RPL36AL; RPL35A; RPS27A; RPL11; RPL8; RPS27; RPS19; RPL36; RPS15; MRPS18C; RPS23; MRPL41; RPS17; RPS21; RPL36A; RPS14; RPL37; RPS3; RPS15A; RPS29; RPS18; RPL27A; RPL10; RPL10A; RPL30; RPS16; RPS12; RPL26; RPS10; RPL13; MRPL14; MRPL52; RPL12; RPL22; RPLP0; MRPS30; RPS2"
