"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"11","HALLMARK_MYC_TARGETS_V1",3.5376304633745e-13,1.694733087866e-10,0.932595211336209,0.573997744369995,2.77342679945764,90,"NOP16; DDX21; CTPS1; DDX18; NPM1; NCBP2; EIF2S2; IARS1; ODC1; MYC; TCP1; ABCE1; PSMA1; CCT2; GNL3; EEF1B2; FBL; SRM; RPL34; SET; EXOSC7; PA2G4; AIMP2; RACK1; EIF3J; XPOT; TXNL4A; SNRPA1; NOLC1; RAN; SNRPD1; RRP9; EPRS1; RPL6; RPL18; KPNB1; NOP56; ORC2; HSPD1; NME1; SSBP1; CNBP; RPS6; PABPC4; VBP1; EIF3D; CAD; SRSF2; PABPC1; RPL22; RPL14; PGK1; CSTF2; UBE2E1; C1QBP; DEK; RPS10; NHP2; CDC20; PSMA4"
"12","KARLSSON_TGFB1_TARGETS_UP",1.4311283157319e-10,3.80486442850173e-08,0.826657301178302,0.621963784152685,2.7141628535384,55,"EXT1; DDX21; TNFRSF9; SHMT2; BAZ1A; GARS1; CCT8; EIF2S2; LYAR; PHGDH; MYC; RPF2; TCP1; ABCE1; NSUN2; CCT2; GNL3; MPHOSPH6; BCAT1; NAA15; PTP4A1; SRM; CYCS; ACTN1; SET; GTF2F2; PUM3; CACYBP; CD44; HSPA9; NOLC1; GTPBP4; KPNB1; MRTO4; UTP18; HSPD1; EIF3A; NCL"
"13","SCHUHMACHER_MYC_TARGETS_UP",9.01296160149903e-10,1.93161998112127e-07,0.801215574617779,0.667571200275257,2.7055477363544,38,"DDX21; CTPS1; SLC16A1; PAICS; NAMPT; TFRC; RABEPK; IARS1; SLC39A14; ODC1; MYC; AK4; ABCE1; TRAP1; GRSF1; BOP1; SRM; CYCS; RRS1; EXOSC7; PUM3; AIMP2; EBNA1BP2; FABP5; NOLC1; MGST1"
"14","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA",6.03076399333731e-09,9.63030234543903e-07,0.761460801445585,0.704659355328025,2.67594726593793,30,"POP1; WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; NSUN2; CARS1; NARS1; WDR4; DUS4L; NARS2; DARS1; FARSB; TARS1; PUS1; MARS2; AARS1; FARSA; EPRS1; MRPL58; AARSD1; POP4"
"15","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11",2.77362588168876e-09,4.80604450648367e-07,0.774939030136436,0.64154051337604,2.66323751341234,42,"TSR1; DDX21; BYSL; TFRC; MARS1; NIFK; ABCE1; AMD1; IPO7; TUBB2A; GNL3; BOP1; SRM; CYCS; RRS1; PUM3; PA2G4; FARSB; TARS1; HSPA5; PUS1; TNFRSF21; AARS1; EPRS1; HOMER2; NOP56; NOP58; MRTO4; AREG"
"16","REACTOME_TRNA_AMINOACYLATION",5.4841227236552e-09,8.93253909228959e-07,0.761460801445585,0.773475780936429,2.63894122783559,21,"WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; CARS1; NARS1; AIMP1; NARS2; DARS1; AIMP2; FARSB; TARS1; MARS2; AARS1; FARSA; EPRS1"
"17","WEI_MYCN_TARGETS_WITH_E_BOX",6.29578570551059e-19,8.54547979761304e-16,1.12391496374483,0.47440349776336,2.63884235814311,246,"SRXN1; NOP16; DDX21; PALM2AKAP2; UAP1; WDR43; DCAF13; RNASEH1; POP1; GCLM; CTPS1; DKC1; DDX18; CCND2; SLC16A1; PGM2; PAICS; BYSL; NAMPT; BAZ1A; TFRC; CCT8; SFXN4; TAF13; NIFK; FAM216A; GRB10; REXO2; RABEPK; URB2; LYAR; SLC39A14; PDCD2L; ODC1; GLIPR1; ABCE1; TIMM21; TUBB6; PPIF; KITLG; KPNA4; NSUN2; AMD1; CCT2; ERO1A; TRMT6; MPHOSPH6; HSPA8; NAA15; PPM1E; HK2; WDR4; RUVBL1; RRP15; CMSS1; SRM; SERPINE2; YWHAH; ENOPH1; KCNMA1; NOP2; SLC25A32; PUM3; PA2G4; GHITM; RIOK1; ESF1; FBXO22; CACYBP; TAF9; ARPC5L; ABCF2; FARSB; SAMD4A; CHCHD4; EIF5B; PUS1; CDC25A; NOLC1; TNPO3; GPAT3; NLN; GLRX2; FBXO45; SPCS3; SNRPD1; RRP9; MGST1; KPNB1; FAM210A; POLR3K; MRPL58; NOP58; IMP4; TTL; C9orf78; MRTO4; DHX37; UTP18; MPHOSPH10; GLRX3; MRPS30; XPO6; GRPEL1; POP4; CKAP4; FAM162A; ITGA6; PSMA3; HSPA1B; TIGAR; TOMM5; DYNLL2; PHLDA2; BID; YDJC; TJP2; PMM2; EFHD2; MRPL14; MAPKAPK3; FKBP4; PRPF40A; UXS1; NUP43; MAP2K3; SPHK1; CDC6; LSM6; TOMM34; PGK1; ZMPSTE24; TEAD4; PNPO; TRIB1; FOSL2; RRM2; PRPS1; NUDCD1; MALSU1; SLC52A2; ENO1; VMA21; ZWILCH; GMNN"
"18","LEE_BMP2_TARGETS_DN",3.73026413006207e-20,7.59481776880638e-17,1.16017957183021,0.453800003053219,2.58199536228558,292,"SLC7A1; TSR1; NOP16; DDX21; PTX3; MTHFD2; UAP1; ASNS; WDR43; PSAT1; POP1; CTPS1; DKC1; DDX18; NABP1; SLC16A1; RPS24; MB21D2; SPRYD7; XPO5; LARP1; BYSL; SHMT2; NAMPT; BAZ1A; TFRC; AEN; MARS1; CCT8; NIFK; VEGFA; PDCD11; EIF2S2; MAT2A; KCMF1; FAM98A; TXNRD1; URB2; LYAR; IARS1; PHGDH; SACS; RAD51; WT1; FADS3; ODC1; RRAS2; PSPH; AK4; RPF2; ABCE1; PPIF; KPNA4; NSUN2; AMD1; TCOF1; GAR1; GNL3; TRMT6; MTHFD1L; FAM136A; HSPA8; NAA15; BOP1; NARS1; HK2; ZC3H8; WDR4; RUVBL1; DUS4L; HNRNPAB; RRP15; SRM; MLLT11; CYCS; NARS2; AGPAT5; TMEM33; RRS1; ENOPH1; NOP2; SLC25A32; PUM3; PA2G4; RAB32; AMOTL2; DNAJC2; ESF1; GART; CACYBP; NOC3L; FARSB; SERPINE1; SAMD4A; EBNA1BP2; CHCHD4; HSPA9; EIF3J; XPOT; RRN3; HBEGF; HSPA5; SNRPA1; PRKAB2; CDC25A; NOLC1; AARS1; NLN; RAN; SPCS3; TTLL4; NMD3; GTF2E2; DNAJA3; TAF1D; GTPBP4; KPNB1; NOP56; POLR3K; ORC2; NOP58; MRTO4; UTP18; SLC19A1; MPHOSPH10; HSPD1; NME1; CSRNP1; CLSPN; WDR5; FRA10AC1; FSTL3; RND3; TOMM5; PHLDA2; MTRR; TRAPPC4; YDJC; CAD; RBM3; DCTD; PIM3; FKBP4; PRPF40A; ID1; RPL12; NUP43; WDR18; TOPBP1; KRR1; ASS1"
"19","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",8.70469236553451e-08,1.10767210351427e-05,0.704975715167238,0.782997517215616,2.56707029988668,18,"WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; CARS1; NARS1; NARS2; DARS1; FARSB; TARS1; MARS2; AARS1; FARSA; EPRS1"
"20","REACTOME_RRNA_PROCESSING",5.5617536121671e-12,2.15690101988042e-09,0.887074988399873,0.511319264653173,2.5565229865416,110,"TSR1; DDX21; WDR43; DCAF13; RPL27; DKC1; RPS24; BYSL; RPL5; PDCD11; RPL23; UTP3; RPL26L1; RPS8; GAR1; GNL3; MPHOSPH6; FBL; BOP1; RPL9; RPL34; RPL22L1; NOP2; EXOSC7; RIOK1; EBNA1BP2; RPL17; RPL31; RPS3A; EMG1; RPL26; RPS4X; RRP9; RPL6; BUD23; RPL18; NOP56; NOP58; IMP4; DHX37; UTP18; MPHOSPH10; RPS6; NCL; RPL7; RPS18; RPL32; RPL22; RPL12; RPL14; WDR18; KRR1; EXOSC5; FCF1; UBA52; RPS12; SNU13; RPS10; BMS1; NHP2; RPL11; THUMPD1; RPL27A; RPL19; FAU; RPL4; RPL8; RPLP2; RPS17; TSR3; RPS3; C1D; RPS27A; RPS14"
"21","GOBP_TRNA_METABOLIC_PROCESS",3.25946823897792e-08,4.65703672600634e-06,0.719512826338911,0.622161197374274,2.55187554816822,40,"ADAT2; POP1; WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; NSUN2; CARS1; GRSF1; TRMT6; NARS1; WDR4; DUS4L; NARS2; DARS1; EXOSC7; FARSB; TARS1; PUS1; MARS2; AARS1; FARSA; EPRS1; TSEN54; POLR3K; AARSD1; POP4"
"22","WP_TRANSSULFURATION_AND_ONECARBON_METABOLISM",6.70435271530815e-08,8.95086041204419e-06,0.704975715167238,0.829481959848227,2.54682411435774,14,"MTHFD2; PSAT1; GCLM; SHMT2; MAT2A; PHGDH; PSPH; CBS; CTH; MTHFD1L"
"23","GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",4.54566331203927e-09,7.66098658725438e-07,0.761460801445585,0.566068147831757,2.54559869695335,63,"ASNS; SMS; PSAT1; GCLM; ATF4; CTPS1; SHMT2; WARS1; GARS1; MARS1; GPT2; IARS1; PHGDH; YARS1; ODC1; PSPH; SARS1; CBS; SLC7A11; CARS1; CTH; BCAT1; NARS1; NAT8L; NARS2; DARS1; ENOPH1; GART; FARSB; GFPT1; TARS1; MARS2; AARS1; THAP4; FARSA; EPRS1; GOT1; QDPR"
"24","REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",2.5263836989153e-07,2.81847518410496e-05,0.674962860011025,0.78340857714536,2.5398293271106,17,"WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; CARS1; NARS1; AIMP1; DARS1; AIMP2; FARSB; TARS1; AARS1; FARSA; EPRS1"
"25","GOCC_RIBONUCLEOPROTEIN_COMPLEX",5.34122047554626e-16,3.95444541389534e-13,1.02766987054358,0.459304482667759,2.53380633113819,222,"TSR1; DCAF13; RPL27; POP1; DYRK2; ZNHIT6; DKC1; RPS24; XPO5; LARP1; BYSL; NPM1; RPL5; NR0B1; PDCD11; RPL23; UTP3; RPL26L1; RPS8; EIF1; EIF3E; PSMA1; GAR1; GRSF1; HSPA8; FBL; BOP1; ESRP1; RUVBL1; MRPS5; HNRNPAB; RRP15; PABPC1L; RPL9; RPL34; RRS1; ENSG00000275464; RIOK1; RACK1; TAF9; EBNA1BP2; IMPACT; EIF3J; TXNL4A; MAGOHB; SNRPA1; RPL17; NOLC1; RPL31; HNRNPH1; RPS3A; EMG1; RPL26; SLX9; SNRPD1; RPS4X; RRP9; EPRS1; RPL6; RPL18; NOP56; MRPL58; NOP58; IMP4; C9orf78; MRTO4; UTP18; MPHOSPH10; MRPS30; RBM8A; EIF3I; POP4; EIF2A; MRPL52; RPS6; NOP9; PABPC4; EIF3A; NCL; VBP1; EIF3D; HSPA1B; RPL7; RPS18; RPL32; DAP3; RBM3; SRSF2; MRPL14; PABPC1; RPL22; DDX6; MRPS24; PRPF40A; RPL12; RPL14; MRPL45; KRR1; EIF3H; LSM6; LUC7L3; FCF1; UBA52; RPS12; SNU13; ISY1; RPS10; BMS1; PRPF38A; NHP2; RPL11; RPL27A; RPL19; G3BP2; SLIRP; EIF3C; RPL4"
"26","KIM_MYC_AMPLIFICATION_TARGETS_UP",6.68271107767545e-09,1.04661536570363e-06,0.761460801445585,0.567915991624027,2.52785411025126,61,"DDX21; FAM241A; DKC1; DDX18; SLC16A1; PGM2; PAICS; RPL5; RIOX2; PVT1; NIFK; EIF2S2; FAM216A; RABEPK; LYAR; SACS; ODC1; RSL24D1; SLC6A15; MYC; FBL; CYCS; RHOB; FARSB; PHKA1; EIF3J; TTC7B; RIN2; RPS4X; RRP9; NOP56; POLR3K; HSPD1; NDUFAF2; NME1; SSBP1"
"27","MARZEC_IL2_SIGNALING_UP",9.0969227849884e-08,1.13977444862993e-05,0.704975715167238,0.601661014256385,2.49768510345985,42,"TRIB3; FGF2; CTPS1; DKC1; CCND2; TNFRSF9; VEGFA; PDCD11; ADCY3; PDCD2L; WT1; RRAS2; MYC; GNL3; HK2; RHOB; NOP2; GART; MAP3K20; PUS1; TNFRSF21; CDC25A; PEA15; POLR1C; POLR3K; MAPKAPK2; HSPD1; CSRNP1; HSPA1B; PHLDA2; BIRC3; SPRED1; CDC6"
"28","MANALO_HYPOXIA_DN",2.12007332849763e-11,7.19411549470196e-09,0.863415391606693,0.494775291376282,2.49210722897015,121,"TSR1; NOP16; DDX21; POLR3G; SLC1A5; CTPS1; DKC1; DDX18; BYSL; PDCD2; FERMT1; URB2; IARS1; SACS; YARS1; RAD51; ODC1; PPIF; LETM1; FAM136A; BOP1; WDR4; RUVBL1; RRP15; SRM; NARS2; HMGA1; RRS1; PUM3; PA2G4; GART; AIMP2; ABCF2; EBNA1BP2; IPO4; PUS1; SNRPA1; RSAD1; NOLC1; EMG1; GLRX2; SNRPD1; TTLL4; RRP9; BUD23; GTPBP4; CBWD1; NOP56; POLR3K; COA7; MRTO4; SLC19A1; NME1"
"29","GOBP_AMINO_ACID_ACTIVATION",7.94106876401754e-07,7.34909818342715e-05,0.659444398037935,0.744117728369665,2.49051096616089,19,"WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; CARS1; NARS1; NARS2; DARS1; FARSB; TARS1; MARS2; AARS1; FARSA; EPRS1; AARSD1"
"30","GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS",7.94106876401754e-07,7.34909818342715e-05,0.659444398037935,0.744117728369665,2.49051096616089,19,"WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; CARS1; NARS1; NARS2; DARS1; FARSB; TARS1; MARS2; AARS1; FARSA; EPRS1; AARSD1"
"31","REACTOME_TRANSLATION",1.46126535868787e-11,5.17415003528437e-09,0.863415391606693,0.483634958582046,2.48684736195961,137,"RPL27; SSR3; RPS24; WARS1; GARS1; MARS1; RPL5; EIF2S2; RPL23; RPL26L1; IARS1; YARS1; RPS8; SARS1; EIF3E; CARS1; EEF1B2; EIF4EBP1; NARS1; AIMP1; MRPS5; RPL9; NARS2; RPL34; DARS1; RPL22L1; AIMP2; FARSB; TARS1; EIF3J; EIF5B; MARS2; RPL17; RPL31; AARS1; RPS3A; RPL26; SPCS3; FARSA; RPS4X; EPRS1; RPL6; RPL18; MRPL58; MRPS30; EIF3I; MRPL52; RPS6; EIF3A; MTIF2; EIF3D; RPL7; RPS18; RPL32; DAP3; MRPL14; PABPC1; RPL22; MRPS24; LARS1; RPL12; RPL14; MRPL45; EIF3H; UBA52; RPS12; EEF1D; RPS10; RPL11; EEF1G; RPL27A; RPL19; MTRF1L; FAU; EEF1A1; EIF3C; RPL4; RPL8; RPLP2; RPS17; RPS3; RPS27A; RPS14; SEC11A; RPL10A; GADD45GIP1; RPL3; RPL36A"
"32","GOCC_PRERIBOSOME",5.20693989027044e-07,5.17138030077591e-05,0.659444398037935,0.671891786706756,2.48137140304109,27,"TSR1; DCAF13; BYSL; PDCD11; UTP3; FBL; BOP1; RRP15; RRS1; ENSG00000275464; RIOK1; EBNA1BP2; EMG1; SLX9; RRP9; NOP56; NOP58; IMP4; MRTO4; UTP18; MPHOSPH10; NOP9; KRR1; FCF1; SNU13; BMS1"
"33","GOMF_LIGASE_ACTIVITY",1.40750086518491e-07,1.66125899218346e-05,0.690132458796796,0.603863688878094,2.47682592321433,40,"ASNS; GCLM; CTPS1; PAICS; WARS1; GARS1; MARS1; IARS1; YARS1; SARS1; CARS1; MTHFD1L; NARS1; TRIM25; NARS2; DARS1; GART; FARSB; TARS1; MARS2; AARS1; FARSA; TTLL4; EPRS1; TTL; AARSD1"
"34","GOMF_RNA_BINDING",1.93386828321653e-21,5.2498077661718e-18,1.19534448258848,0.41177726750052,2.46342909689768,456,"TSR1; NOP16; DDX21; HEATR6; WDR43; DCAF13; RNASEH1; RPL27; POP1; DKC1; DDX18; NABP1; RPS24; XPO5; LARP1; BYSL; SHMT2; NOL7; TFRC; NPM1; MARS1; RPL5; NCBP2; NIFK; NR0B1; PDCD11; EIF2S2; RPL23; UTP3; FLNB; FAM98A; LYAR; RPL26L1; IARS1; RFTN1; YARS1; WT1; RPS8; SARS1; RPF2; TCP1; EIF1; EIF3E; EZR; MYH9; NSUN2; PSMA1; TCOF1; CARS1; GAR1; RTN4; TRAP1; GRSF1; NFX1; GNL3; EEF1B2; TRMT6; MPHOSPH6; HSPA8; NAA15; FBL; BOP1; ZC3H8; AIMP1; ESRP1; TRIM25; MRPS5; HNRNPAB; CMSS1; PABPC1L; USP36; RPL9; ACTN1; NSUN5; SYNE1; RPL34; DARS1; RPL22L1; TNPO1; RRS1; NOP2; EXOSC7; PUM3; PA2G4; ENSG00000275464; CAVIN1; DNAJC2; ESF1; NOC3L; RACK1; FARSB; SAMD4A; EBNA1BP2; TARS1; MAP3K20; PCID2; HSPA9; EIF3J; XPOT; LRRFIP1; SPATS2L; EIF5B; PUS1; MAGOHB; SLC3A2; SNRPA1; RPL17; NOLC1; ZNF106; RPL31; HNRNPH1; AARS1; GTF3A; RPS3A; EMG1; IFIT5; RAN; RPL26; FARSA; SNRPD1; RP9; RPS4X; RRP9; NMD3; EPRS1; GTF2E2; TXN; RPL6; BUD23; GTPBP4; RPL18; KPNB1; C11orf68; NOP56; MRPL58; NOP58; ZNFX1; IMP4; MRTO4; DHX37; CSRP1; UTP18; MPHOSPH10; HSPD1; GLRX3; NME1; SSBP1; MRPS30; RBM8A; CNBP; CBX4; EIF3I; POP4; EIF2A; CKAP4; RPS6; AHNAK; NOP9; FYTTD1; PABPC4; EIF3A; MTIF2; NCL; EIF3D; YRDC; HSPA1B; JUN; RPL7; TBCA; RPS18; RPL32; DAP3; FUS; RBM3; SRSF2; MRPL14; PABPC1; RANGAP1; RPL22; CCAR1; DYNC1H1; DDX6; FKBP4; MRPS24; PRPF40A; RPL12; RPL14; MRPL45; SRSF11; HABP4; KRR1; EIF3H; ASS1; DND1; SRF; LSM6; SERPINH1; CSTF2; LUC7L3; MKRN2; EXOSC5; C1QBP; FCF1; RPS12; DEK; EEF1D; ZNF598; SNU13; ISY1; RPS10; SBDS; BMS1; TARBP1; PRPF38A; COA6; NHP2; RPL11; ENO1; EEF1G; REXO4; THUMPD1; CDK11B; RPL27A; CLUH; RPL19; MTRF1L; G3BP2; FAU; EEF1A1; SUB1; SLIRP; EIF3C; PTPN1; RPL4"
