"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"3036","DLGAP5",-0.49855519720788,8.1268169889035,26.362137720346,1.21672093165661e-06,"Q15398","Q15398","reviewed","DLGP5_HUMAN","Disks large-associated protein 5 (DAP-5) (Discs large homolog 7) (Disks large-associated protein DLG7) (Hepatoma up-regulated protein) (HURP)","DLGAP5 DLG7 KIAA0008","FUNCTION: Potential cell cycle regulator that may play a role in carcinogenesis of cancer cells. Mitotic phosphoprotein regulated by the ubiquitin-proteasome pathway. Key regulator of adherens junction integrity and differentiation that may be involved in CDH1-mediated adhesion and signaling in epithelial cells. {ECO:0000269|PubMed:12527899, ECO:0000269|PubMed:14699157, ECO:0000269|PubMed:15145941}.","DLGAP5","centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; spindle pole centrosome [GO:0031616]; microtubule binding [GO:0008017]; centrosome localization [GO:0051642]; chromosome segregation [GO:0007059]; kinetochore assembly [GO:0051382]; mitotic chromosome movement towards spindle pole [GO:0007079]; mitotic spindle organization [GO:0007052]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]; regulation of mitotic cell cycle [GO:0007346]; signaling [GO:0023052]","Q08379; Q5JR59","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Cytoplasm, cytoskeleton, spindle. Note=Localizes to the spindle in mitotic cells. Colocalizes with CDH1 at sites of cell-cell contact in intestinal epithelial cells.","ENST00000247191.7 [Q15398-2];ENST00000395425.6 [Q15398-3];",4.06738368196182e-05
"3039","DLL3",0.91199139852489,4.03985133027577,25.1865367568534,1.99431544645905e-06,"Q9NYJ7","Q9NYJ7","reviewed","DLL3_HUMAN","Delta-like protein 3 (Drosophila Delta homolog 3) (Delta3)","DLL3","FUNCTION: Inhibits primary neurogenesis. May be required to divert neurons along a specific differentiation pathway. Plays a role in the formation of somite boundaries during segmentation of the paraxial mesoderm (By similarity). {ECO:0000250}.","DLL3","integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; Notch binding [GO:0005112]; cell differentiation [GO:0030154]; compartment pattern specification [GO:0007386]; negative regulation of neurogenesis [GO:0050768]; Notch signaling pathway [GO:0007219]; paraxial mesoderm development [GO:0048339]; skeletal system development [GO:0001501]; somitogenesis [GO:0001756]","","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.","ENST00000205143.4 [Q9NYJ7-1];ENST00000356433.10 [Q9NYJ7-2];",6.06544834696007e-05
"3040","DLST",0.808750315937397,5.86136246352112,32.7124821238903,5.16675586476386e-07,"G3V5L9","G3V5L9","unreviewed","G3V5L9_HUMAN","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","DLST","","DLST","","","","ENST00000555492.5;",1.9850899349965e-05
"3047","DMAP1",-0.754258981547858,4.05889503041483,11.9654381323894,0.000769551539955815,"Q9NPF5","Q9NPF5","reviewed","DMAP1_HUMAN","DNA methyltransferase 1-associated protein 1 (DNMAP1) (DNMT1-associated protein 1)","DMAP1 KIAA1425","FUNCTION: Involved in transcription repression and activation. Its interaction with HDAC2 may provide a mechanism for histone deacetylation in heterochromatin following replication of DNA at late firing origins. Can also repress transcription independently of histone deacetylase activity. May specifically potentiate DAXX-mediated repression of glucocorticoid receptor-dependent transcription. Component of the NuA4 histone acetyltransferase (HAT) complex which is involved in transcriptional activation of select genes principally by acetylation of nucleosomal histones H4 and H2A. This modification may both alter nucleosome - DNA interactions and promote interaction of the modified histones with other proteins which positively regulate transcription. This complex may be required for the activation of transcriptional programs associated with oncogene and proto-oncogene mediated growth induction, tumor suppressor mediated growth arrest and replicative senescence, apoptosis, and DNA repair. NuA4 may also play a direct role in DNA repair when recruited to sites of DNA damage. Participates in the nuclear localization of URI1 and increases its transcriptional corepressor activity. {ECO:0000269|PubMed:14665632, ECO:0000269|PubMed:14966270, ECO:0000269|PubMed:14978102, ECO:0000269|PubMed:15367675}.","DMAP1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; replication fork [GO:0005657]; Swr1 complex [GO:0000812]; RNA polymerase II-specific DNA-binding transcription factor binding [GO:0061629]; transcription corepressor activity [GO:0003714]; DNA methylation [GO:0006306]; DNA repair [GO:0006281]; histone acetylation [GO:0016573]; histone exchange [GO:0043486]; histone H2A acetylation [GO:0043968]; histone H4 acetylation [GO:0043967]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of double-strand break repair via homologous recombination [GO:1905168]; positive regulation of protein import into nucleus [GO:0042307]; regulation of apoptotic process [GO:0042981]; regulation of cell cycle [GO:0051726]; regulation of DNA-templated transcription [GO:0006355]; regulation of double-strand break repair [GO:2000779]; response to ethanol [GO:0045471]","P53365; Q13515; Q8TAB5; Q8TD31-3; Q96GN5; Q9UER7; Q8IYI6; O95995; Q9BRT9; O75031; O95678; P20700; Q6UWE0; Q9NYP9; Q9UBU8-2; Q9ULW6; O60925; Q4G0R1; P0C264; P51687; Q8N8B7-2; Q9BT92; Q86UE8; P19474; Q3SY00; P40222; Q8N3L3","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Targeted to replication foci throughout S phase by DNMT1.","ENST00000315913.9;ENST00000361745.10;ENST00000372289.7;",0.00801776766935318
"3053","DMRTA1",-1.70993092543126,4.01765052730888,56.0510926774411,1.79450905029428e-11,"Q5VZB9","Q5VZB9","reviewed","DMRTA_HUMAN","Doublesex- and mab-3-related transcription factor A1","DMRTA1 DMO","","DMRTA1","chromatin [GO:0000785]; nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]; germ cell development [GO:0007281]; male mating behavior [GO:0060179]; ovarian follicle development [GO:0001541]; regulation of transcription by RNA polymerase II [GO:0006357]; sex differentiation [GO:0007548]","O60333-2; Q9Y3C5; O76024","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00070}.","ENST00000325870.3;",2.97401855826736e-09
"3081","DNAJA3",1.04928027829492,4.86613499808231,38.0011463744086,1.1668288384952e-08,"I3L3D3","I3L3D3","unreviewed","I3L3D3_HUMAN","DnaJ homolog subfamily A member 3, mitochondrial","DNAJA3","","DNAJA3","","","","ENST00000570857.5;ENST00000631547.1;",8.32587726378806e-07
"3083","DNAJB1",-0.375103595892909,8.00105597541665,17.0940951785516,6.93173088716497e-05,"A0A7I2V3K7","A0A7I2V3K7","unreviewed","A0A7I2V3K7_HUMAN","DnaJ homolog subfamily B member 1","DNAJB1","","DNAJB1","unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","","","ENST00000676577.1;",0.00110208885552356
"3087","DNAJB2",0.935490632223639,4.70966438656177,24.0789128239975,3.19149549283575e-06,"P25686","P25686","reviewed","DNJB2_HUMAN","DnaJ homolog subfamily B member 2 (Heat shock 40 kDa protein 3) (Heat shock protein J1) (HSJ-1)","DNAJB2 HSJ1 HSPF3","FUNCTION: Functions as a co-chaperone, regulating the substrate binding and activating the ATPase activity of chaperones of the HSP70/heat shock protein 70 family (PubMed:7957263, PubMed:22219199). In parallel, also contributes to the ubiquitin-dependent proteasomal degradation of misfolded proteins (PubMed:15936278, PubMed:21625540). Thereby, may regulate the aggregation and promote the functional recovery of misfolded proteins like HTT, MC4R, PRKN, RHO and SOD1 and be crucial for many biological processes (PubMed:12754272, PubMed:20889486, PubMed:21719532, PubMed:22396390, PubMed:24023695). Isoform 1 which is localized to the endoplasmic reticulum membranes may specifically function in ER-associated protein degradation of misfolded proteins (PubMed:15936278). {ECO:0000269|PubMed:12754272, ECO:0000269|PubMed:15936278, ECO:0000269|PubMed:20889486, ECO:0000269|PubMed:21625540, ECO:0000269|PubMed:21719532, ECO:0000269|PubMed:22219199, ECO:0000269|PubMed:22396390, ECO:0000269|PubMed:24023695, ECO:0000269|PubMed:7957263}.","DNAJB2","cytoplasm [GO:0005737]; cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]; cytosol [GO:0005829]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; inclusion body [GO:0016234]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ATPase activator activity [GO:0001671]; chaperone binding [GO:0051087]; Hsp70 protein binding [GO:0030544]; polyubiquitin modification-dependent protein binding [GO:0031593]; proteasome binding [GO:0070628]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-dependent protein binding [GO:0140036]; unfolded protein binding [GO:0051082]; chaperone-mediated protein folding [GO:0061077]; negative regulation of cell growth [GO:0030308]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of inclusion body assembly [GO:0090084]; negative regulation of protein binding [GO:0032091]; negative regulation of protein deubiquitination [GO:0090086]; neuron cellular homeostasis [GO:0070050]; positive regulation of ATP-dependent activity [GO:0032781]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein ubiquitination [GO:0031398]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein refolding [GO:0042026]; regulation of chaperone-mediated protein folding [GO:1903644]; regulation of protein localization [GO:0032880]; regulation of protein ubiquitination [GO:0031396]; response to unfolded protein [GO:0006986]; ubiquitin-dependent ERAD pathway [GO:0030433]","","SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm {ECO:0000269|PubMed:12754272, ECO:0000269|PubMed:21625540}. Nucleus {ECO:0000269|PubMed:12754272}.; SUBCELLULAR LOCATION: [Isoform 1]: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12754272}; Lipid-anchor {ECO:0000269|PubMed:12754272}; Cytoplasmic side {ECO:0000269|PubMed:12754272}.","ENST00000336576.10 [P25686-3];ENST00000392086.8 [P25686-2];",9.04534577650664e-05
"3093","DNAJC1",-0.497042413415937,7.24617659946039,27.2486049978429,8.40969978155607e-07,"Q96KC8","Q96KC8","reviewed","DNJC1_HUMAN","DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)","DNAJC1 HTJ1","FUNCTION: May modulate protein synthesis. {ECO:0000250}.","DNAJC1","endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; plasma membrane [GO:0005886]; ATPase activator activity [GO:0001671]; chaperone binding [GO:0051087]; DNA binding [GO:0003677]; negative regulation of proteolysis [GO:0045861]; protein folding [GO:0006457]; regulation of protein secretion [GO:0050708]; regulation of translation [GO:0006417]","Q6RW13-2; P27449; Q96FZ5; P78329; P13473-2; Q04941; P01011; Q9Y371; Q5SNT2-2; O14798","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Nucleus membrane; Single-pass type I membrane protein. Microsome membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.","ENST00000376980.8;",2.99563003512041e-05
"3095","DNAJC11",1.38065418280189,3.12825913198964,14.8181136147759,0.000230894351187315,"Q9NVH1","Q9NVH1","reviewed","DJC11_HUMAN","DnaJ homolog subfamily C member 11","DNAJC11","FUNCTION: [Isoform 1]: Required for mitochondrial inner membrane organization. Seems to function through its association with the MICOS complex and the mitochondrial outer membrane sorting assembly machinery (SAM) complex. {ECO:0000269|PubMed:25111180, ECO:0000305}.","DNAJC11","MIB complex [GO:0140275]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; SAM complex [GO:0001401]; cristae formation [GO:0042407]; inner mitochondrial membrane organization [GO:0007007]","P42858; Q9BS40; Q8IYS1; Q8N1B4","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25997101}. Note=Isoforms show differential submitochondrial localization. A 57 kDa form (potentially isoform 3) shows either mitochondrial matrix or innermembrane (IM) localization, possibly anchored to the IM facing the matrix. A 35 kDa form behaved either as an inner membrane space (IMS) or an IM protein exposed to the IMS. {ECO:0000269|PubMed:25111180}.; SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion outer membrane {ECO:0000269|PubMed:25111180}; Peripheral membrane protein {ECO:0000269|PubMed:25111180}.","ENST00000294401.11 [Q9NVH1-3];ENST00000377577.10 [Q9NVH1-1];",0.00301275668268126
"3103","DNAJC19",0.542824916863009,6.80157983033014,26.8807354874238,9.79947803463692e-07,"Q96DA6","Q96DA6","reviewed","TIM14_HUMAN","Mitochondrial import inner membrane translocase subunit TIM14 (DnaJ homolog subfamily C member 19)","DNAJC19 TIM14 TIMM14","FUNCTION: Mitochondrial co-chaperone which forms a complex with prohibitins to regulate cardiolipin remodeling (By similarity). May be a component of the PAM complex, a complex required for the translocation of transit peptide-containing proteins from the inner membrane into the mitochondrial matrix in an ATP-dependent manner. May act as a co-chaperone that stimulate the ATP-dependent activity (By similarity). {ECO:0000250|UniProtKB:Q07914, ECO:0000250|UniProtKB:Q9CQV7}.","DNAJC19","inner mitochondrial membrane protein complex [GO:0098800]; integral component of membrane [GO:0016021]; matrix side of mitochondrial inner membrane [GO:0099617]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; PAM complex, Tim23 associated import motor [GO:0001405]; protein-containing complex [GO:0032991]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]; ATPase activator activity [GO:0001671]; genitalia development [GO:0048806]; intracellular protein transport [GO:0006886]; protein folding [GO:0006457]; protein import into mitochondrial matrix [GO:0030150]; protein targeting to mitochondrion [GO:0006626]; regulation of cardiolipin metabolic process [GO:1900208]; visual perception [GO:0007601]","","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12592411}; Single-pass membrane protein {ECO:0000305|PubMed:12592411}; Matrix side {ECO:0000250|UniProtKB:Q9CQV7}.","ENST00000382564.8 [Q96DA6-1];ENST00000479269.5 [Q96DA6-2];ENST00000491873.5 [Q96DA6-2];",3.38584085592508e-05
"3121","DNAL4",0.861844031943305,4.08214617404121,17.3474458449504,6.17640166565885e-05,"O96015","O96015","reviewed","DNAL4_HUMAN","Dynein axonemal light chain 4","DNAL4","FUNCTION: Force generating protein of respiratory cilia. Produces force towards the minus ends of microtubules. Dynein has ATPase activity (By similarity). {ECO:0000250}.","DNAL4","cilium [GO:0005929]; cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]","Q13557; Q9UKJ5; O96015; P63167; Q96FJ2; Q5TD97; O95837; P60328; Q9BYQ0; Q8NCF5-2; Q7Z3S9; Q96HA8; Q9BRQ3; Q9BYV2","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250}.","ENST00000216068.9;",0.00101075908764539
"3130","DNLZ",1.27130885872681,3.26516458109671,12.9903099664128,0.000472667246811152,"Q5SXM8","Q5SXM8","reviewed","DNLZ_HUMAN","DNL-type zinc finger protein (Hsp70-escort protein 1) (HEP1) (mtHsp70-escort protein)","DNLZ C9orf151","FUNCTION: May function as a co-chaperone towards HSPA9/mortalin which, by itself, is prone to self-aggregation. {ECO:0000269|PubMed:23462535}.","DNLZ","mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; chaperone binding [GO:0051087]; zinc ion binding [GO:0008270]; protein folding [GO:0006457]; protein import into mitochondrial matrix [GO:0030150]; protein stabilization [GO:0050821]","","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:23462535}.","ENST00000371738.4;",0.00543414501977595
"3134","DNM3",-1.10105648951629,2.52910862277164,11.5597133536606,0.000937041571611252,"Q9UQ16","Q9UQ16","reviewed","DYN3_HUMAN","Dynamin-3 (EC 3.6.5.5) (Dynamin, testicular) (T-dynamin)","DNM3 KIAA0820","FUNCTION: Microtubule-associated force-producing protein involved in producing microtubule bundles and able to bind and hydrolyze GTP. Most probably involved in vesicular trafficking processes, in particular endocytosis (By similarity). {ECO:0000250}.","DNM3","apical tubulobulbar complex [GO:0061828]; axon [GO:0030424]; basal tubulobulbar complex [GO:0061829]; cytoplasm [GO:0005737]; dendritic spine [GO:0043197]; dendritic spine head [GO:0044327]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; microtubule [GO:0005874]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic endocytic zone membrane [GO:0098844]; presynapse [GO:0098793]; synapse [GO:0045202]; synaptic cleft [GO:0043083]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]; microtubule binding [GO:0008017]; nitric-oxide synthase binding [GO:0050998]; structural constituent of postsynapse [GO:0099186]; type 1 metabotropic glutamate receptor binding [GO:0031798]; type 5 metabotropic glutamate receptor binding [GO:0031802]; endocytosis [GO:0006897]; filopodium assembly [GO:0046847]; negative regulation of dendritic spine morphogenesis [GO:0061002]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of synaptic vesicle recycling [GO:1903423]; postsynaptic neurotransmitter receptor internalization [GO:0098884]; receptor internalization [GO:0031623]; synapse assembly [GO:0007416]; synaptic vesicle endocytosis [GO:0048488]","Q9UQ16-2","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Cytoplasm, cytoskeleton {ECO:0000305}. Note=Microtubule-associated. {ECO:0000305}.","ENST00000355305.9 [Q9UQ16-1];ENST00000367731.5 [Q9UQ16-2];ENST00000367733.6 [Q9UQ16-5];ENST00000627582.3 [Q9UQ16-3];",0.00940214724188283
"3135","DNMBP",-1.05916970437007,3.8392627483982,22.7826664987851,5.56572321436168e-06,"Q6XZF7","Q6XZF7","reviewed","DNMBP_HUMAN","Dynamin-binding protein (Scaffold protein Tuba)","DNMBP ARHGEF36 KIAA1010 TUBA","FUNCTION: Plays a critical role as a guanine nucleotide exchange factor (GEF) for CDC42 in several intracellular processes associated with the actin and microtubule cytoskeleton. Regulates the structure of apical junctions through F-actin organization in epithelial cells (PubMed:19767742, PubMed:17015620). Participates in the normal lumenogenesis of epithelial cell cysts by regulating spindle orientation (PubMed:20479467). Plays a role in ciliogenesis (By similarity). May play a role in membrane trafficking between the cell surface and the Golgi (By similarity). {ECO:0000250|UniProtKB:E2RP94, ECO:0000250|UniProtKB:Q6TXD4, ECO:0000269|PubMed:17015620, ECO:0000269|PubMed:19767742, ECO:0000269|PubMed:20479467}.","DNMBP","cell-cell junction [GO:0005911]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; presynapse [GO:0098793]; synapse [GO:0045202]; guanyl-nucleotide exchange factor activity [GO:0005085]; aging [GO:0007568]; intracellular signal transduction [GO:0035556]; regulation of cell shape [GO:0008360]; regulation of small GTPase mediated signal transduction [GO:0051056]","Q9NQY0; P21575; O00401; Q03173-1; P71451","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17015620}. Golgi apparatus, Golgi stack {ECO:0000250|UniProtKB:Q6TXD4}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q6TXD4}. Synapse {ECO:0000250|UniProtKB:M0R4F8}. Cell junction {ECO:0000269|PubMed:17015620}. Note=Localizes to the apical junction, colocalizes with TJP1. {ECO:0000269|PubMed:17015620}.","ENST00000324109.9 [Q6XZF7-1];",0.000141907800756267
"3140","DNPH1",0.986789523107512,6.64432821763808,41.0209790803437,9.49137601295296e-08,"O43598","O43598","reviewed","DNPH1_HUMAN","2'-deoxynucleoside 5'-phosphate N-hydrolase 1 (EC 3.2.2.-) (c-Myc-responsive protein RCL)","DNPH1 C6orf108 RCL","FUNCTION: Catalyzes the cleavage of the N-glycosidic bond of deoxyribonucleoside 5'-monophosphates to yield deoxyribose 5-phosphate and a purine or pyrimidine base. Deoxyribonucleoside 5'-monophosphates containing purine bases are preferred to those containing pyrimidine bases. {ECO:0000255|HAMAP-Rule:MF_03036, ECO:0000269|PubMed:24260472, ECO:0000269|PubMed:25108359}.","DNPH1","cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; deoxyribonucleoside 5'-monophosphate N-glycosidase activity [GO:0070694]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; deoxyribonucleoside monophosphate catabolic process [GO:0009159]; epithelial cell differentiation [GO:0030855]; nucleoside metabolic process [GO:0009116]; positive regulation of cell growth [GO:0030307]; purine nucleotide catabolic process [GO:0006195]","Q96D03; O43598; Q92993; Q8TAP4-4; P17252; Q15047-2; P54274; P61981","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03036, ECO:0000269|PubMed:18726892}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03036}.","ENST00000230431.11 [O43598-1];ENST00000393987.2 [O43598-2];",4.91040606638381e-06
"3156","DOK1",0.819492734971542,5.08217231378598,28.6927394673177,4.63430054780615e-07,"Q99704","Q99704","reviewed","DOK1_HUMAN","Docking protein 1 (Downstream of tyrosine kinase 1) (p62(dok)) (pp62)","DOK1","FUNCTION: DOK proteins are enzymatically inert adaptor or scaffolding proteins. They provide a docking platform for the assembly of multimolecular signaling complexes. DOK1 appears to be a negative regulator of the insulin signaling pathway. Modulates integrin activation by competing with talin for the same binding site on ITGB3. {ECO:0000269|PubMed:18156175}.","DOK1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; cell surface receptor signaling pathway [GO:0007166]; macrophage colony-stimulating factor signaling pathway [GO:0038145]; Ras protein signal transduction [GO:0007265]; signal transduction [GO:0007165]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]","P04626; Q9H3Y6; Q9JIY2; Q9Q2G4","SUBCELLULAR LOCATION: [Isoform 1]: Cytoplasm. Nucleus.; SUBCELLULAR LOCATION: [Isoform 3]: Cytoplasm, perinuclear region.","ENST00000233668.10 [Q99704-1];ENST00000340004.6 [Q99704-2];ENST00000409429.5 [Q99704-3];",1.80534624527684e-05
"3168","DPCD",-0.843192750198699,3.86381004194379,12.9228634776787,0.000485524793835832,"Q9BVM2","Q9BVM2","reviewed","DPCD_HUMAN","Protein DPCD","DPCD","FUNCTION: May play a role in the formation or function of ciliated cells. {ECO:0000269|PubMed:14630615}.","DPCD","extracellular region [GO:0005576]; nucleus [GO:0005634]; determination of left/right symmetry [GO:0007368]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; establishment of localization in cell [GO:0051649]; flagellated sperm motility [GO:0030317]; lateral ventricle development [GO:0021670]; left/right pattern formation [GO:0060972]; spermatogenesis [GO:0007283]; third ventricle development [GO:0021678]","Q9Y230","","ENST00000370151.9;",0.00554609980622286
"3169","DPF1",1.91171820404505,2.2005302021679,21.0535079888559,1.18078694089305e-05,"Q92782","Q92782","reviewed","DPF1_HUMAN","Zinc finger protein neuro-d4 (BRG1-associated factor 45B) (BAF45B) (D4, zinc and double PHD fingers family 1)","DPF1 BAF45B NEUD4","FUNCTION: May have an important role in developing neurons by participating in regulation of cell survival, possibly as a neurospecific transcription factor. Belongs to the neuron-specific chromatin remodeling complex (nBAF complex). During neural development a switch from a stem/progenitor to a postmitotic chromatin remodeling mechanism occurs as neurons exit the cell cycle and become committed to their adult state. The transition from proliferating neural stem/progenitor cells to postmitotic neurons requires a switch in subunit composition of the npBAF and nBAF complexes. As neural progenitors exit mitosis and differentiate into neurons, npBAF complexes which contain ACTL6A/BAF53A and PHF10/BAF45A, are exchanged for homologous alternative ACTL6B/BAF53B and DPF1/BAF45B or DPF3/BAF45C subunits in neuron-specific complexes (nBAF). The npBAF complex is essential for the self-renewal/proliferative capacity of the multipotent neural stem cells. The nBAF complex along with CREST plays a role regulating the activity of genes essential for dendrite growth (By similarity). {ECO:0000250}.","DPF1","chromatin [GO:0000785]; cytoplasm [GO:0005737]; nBAF complex [GO:0071565]; histone binding [GO:0042393]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription coregulator activity [GO:0003712]; zinc ion binding [GO:0008270]; apoptotic process [GO:0006915]; chromatin remodeling [GO:0006338]; negative regulation of DNA-templated transcription [GO:0045892]; nervous system development [GO:0007399]; positive regulation of cell differentiation [GO:0045597]; positive regulation of double-strand break repair [GO:2000781]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of G0 to G1 transition [GO:0070316]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; regulation of nucleotide-excision repair [GO:2000819]; regulation of transcription by RNA polymerase II [GO:0006357]","Q92870-2; P55212; P28329-3; G5E9A7; Q01658; P41091; O75460-2; P22607; Q0VDC6; P14136; P62873; P06396; Q9Y5Q9; P54652; P13473-2; O00483; O43189; O75400-2; P62826; P53985-2; Q7Z699; Q13148; Q8NE91; Q9Y649","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.","ENST00000355526.10 [Q92782-2];ENST00000412732.5 [Q92782-3];ENST00000414789.5 [Q92782-3];ENST00000420980.8 [Q92782-1];",0.000265933009304294
