"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"13800","PARPBP",-0.602976502049995,5.13893259393432,13.1116858177256,0.000478072037213943,"B4DZ31","B4DZ31","unreviewed","B4DZ31_HUMAN","PCNA-interacting partner (PARP-1 binding protein) (PARP1-binding protein)","PARPBP","","PARPBP","cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; negative regulation of double-strand break repair via homologous recombination [GO:2000042]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}. Nucleus {ECO:0000256|ARBA:ARBA00004123}.","ENST00000541394.5;",0.00941508233610864
"13820","PBK",-0.712141792040822,6.25414129057745,31.2383816327002,1.6486888636971e-07,"E5RIE1","E5RIE1","unreviewed","E5RIE1_HUMAN","Lymphokine-activated killer T-cell-originated protein kinase","PBK","","PBK","","","","ENST00000524266.1;",1.37595953605064e-05
"13833","PCBP4",-0.425825654158267,5.61527742993488,13.2776686567314,0.00040991797791792,"F8WC71","F8WC71","unreviewed","F8WC71_HUMAN","Poly(rC)-binding protein 4","PCBP4","","PCBP4","RNA binding [GO:0003723]","","","ENST00000471308.5;",0.00849190251712166
"13839","PCDH18",-2.33749731349725,2.07563940869754,14.6623840898002,0.000213194846094717,"Q9HCL0","Q9HCL0","reviewed","PCD18_HUMAN","Protocadherin-18","PCDH18 KIAA1562","FUNCTION: Potential calcium-dependent cell-adhesion protein.","PCDH18","integral component of plasma membrane [GO:0005887]; calcium ion binding [GO:0005509]; brain development [GO:0007420]; cell adhesion [GO:0007155]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]","Q9UMX0","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.","ENST00000344876.9 [Q9HCL0-1];ENST00000412923.6 [Q9HCL0-2];",0.00504750412860568
"13890","PCLAF",-0.941133316313701,9.63437153687947,91.2565961097719,3.81458335713076e-16,"H0YMA4","H0YMA4","unreviewed","H0YMA4_HUMAN","PCNA-associated factor (PCNA-associated factor of 15 kDa) (PCNA-clamp-associated factor)","PCLAF hCG_2039386","","PCLAF","centrosome [GO:0005813]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; cellular response to DNA damage stimulus [GO:0006974]; regulation of cell cycle [GO:0051726]","","SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000256|ARBA:ARBA00004556}. Nucleus {ECO:0000256|ARBA:ARBA00004123}.","ENST00000558008.3;",2.33118725412654e-13
"13896","PCNA",-0.456380905465808,8.00859807681782,15.9951720908405,0.000136336286967928,"P12004","P12004","reviewed","PCNA_HUMAN","Proliferating cell nuclear antigen (PCNA) (Cyclin)","PCNA","FUNCTION: Auxiliary protein of DNA polymerase delta and epsilon, is involved in the control of eukaryotic DNA replication by increasing the polymerase's processibility during elongation of the leading strand (PubMed:35585232). Induces a robust stimulatory effect on the 3'-5' exonuclease and 3'-phosphodiesterase, but not apurinic-apyrimidinic (AP) endonuclease, APEX2 activities. Has to be loaded onto DNA in order to be able to stimulate APEX2. Plays a key role in DNA damage response (DDR) by being conveniently positioned at the replication fork to coordinate DNA replication with DNA repair and DNA damage tolerance pathways (PubMed:24939902). Acts as a loading platform to recruit DDR proteins that allow completion of DNA replication after DNA damage and promote postreplication repair: Monoubiquitinated PCNA leads to recruitment of translesion (TLS) polymerases, while 'Lys-63'-linked polyubiquitination of PCNA is involved in error-free pathway and employs recombination mechanisms to synthesize across the lesion (PubMed:24695737). {ECO:0000269|PubMed:18719106, ECO:0000269|PubMed:19443450, ECO:0000269|PubMed:24695737, ECO:0000269|PubMed:24939902, ECO:0000269|PubMed:35585232}.","PCNA","centrosome [GO:0005813]; chromatin [GO:0000785]; chromosome, telomeric region [GO:0000781]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; extracellular exosome [GO:0070062]; male germ cell nucleus [GO:0001673]; nuclear body [GO:0016604]; nuclear lamina [GO:0005652]; nuclear replication fork [GO:0043596]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PCNA complex [GO:0043626]; PCNA-p21 complex [GO:0070557]; replication fork [GO:0005657]; replisome [GO:0030894]; chromatin binding [GO:0003682]; damaged DNA binding [GO:0003684]; dinucleotide insertion or deletion binding [GO:0032139]; DNA polymerase binding [GO:0070182]; DNA polymerase processivity factor activity [GO:0030337]; enzyme binding [GO:0019899]; histone acetyltransferase binding [GO:0035035]; identical protein binding [GO:0042802]; MutLalpha complex binding [GO:0032405]; nuclear estrogen receptor binding [GO:0030331]; protein C-terminus binding [GO:0008022]; protein-containing complex binding [GO:0044877]; purine-specific mismatch base pair DNA N-glycosylase activity [GO:0000701]; receptor tyrosine kinase binding [GO:0030971]; base-excision repair, gap-filling [GO:0006287]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to UV [GO:0034644]; cellular response to xenobiotic stimulus [GO:0071466]; epithelial cell differentiation [GO:0030855]; estrous cycle [GO:0044849]; heart development [GO:0007507]; leading strand elongation [GO:0006272]; liver regeneration [GO:0097421]; mismatch repair [GO:0006298]; mitotic telomere maintenance via semi-conservative replication [GO:1902990]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of deoxyribonuclease activity [GO:0032077]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA replication [GO:0045740]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]; replication fork processing [GO:0031297]; response to cadmium ion [GO:0046686]; response to dexamethasone [GO:0071548]; response to estradiol [GO:0032355]; response to L-glutamate [GO:1902065]; translesion synthesis [GO:0019985]","P04075; P03950; P07355; P61769; P38936; P42771; Q9H211; Q13111; Q96DZ9-2; P68104; P06733; P39748; P04406; Q14527; Q9H160; Q9H063; P20585; O95944; P61970; Q15004; P12004; P18669; P00558; P28340; P49005; Q15054; Q9HCU8; P30041; Q9UBF6; Q86TU7; Q8IWU4; Q9NZD8; A2RU14; P60174; Q5FWF4; Q8TE30; Q9Z111; Q1K9H5; B4URF7","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15543136, ECO:0000269|PubMed:24115439, ECO:0000269|PubMed:24939902}. Note=Colocalizes with CREBBP, EP300 and POLD1 to sites of DNA damage (PubMed:24939902). Forms nuclear foci representing sites of ongoing DNA replication and vary in morphology and number during S phase (PubMed:15543136). Co-localizes with SMARCA5/SNF2H and BAZ1B/WSTF at replication foci during S phase (PubMed:15543136). Together with APEX2, is redistributed in discrete nuclear foci in presence of oxidative DNA damaging agents. {ECO:0000269|PubMed:15543136, ECO:0000269|PubMed:24939902}.","ENST00000379143.10;ENST00000379160.3;",0.00356628238614962
"13911","PCYOX1",-0.52253176832251,6.25051721506836,18.16794851729,4.25950041388834e-05,"Q9UHG3","Q9UHG3","reviewed","PCYOX_HUMAN","Prenylcysteine oxidase 1 (EC 1.8.3.5) (Prenylcysteine lyase)","PCYOX1 KIAA0908 PCL1 UNQ597/PRO1183","FUNCTION: Prenylcysteine oxidase that cleaves the thioether bond of prenyl-L-cysteines, such as farnesylcysteine and geranylgeranylcysteine (PubMed:10585463, PubMed:11078725, PubMed:12186880). Only active against free prenylcysteines and not prenylcysteine residues within prenylated proteins or peptides (By similarity). Involved in the final step in the degradation of prenylated proteins, by degrading prenylcysteines after the protein has been degraded (PubMed:10585463). {ECO:0000250|UniProtKB:F1N2K1, ECO:0000269|PubMed:10585463, ECO:0000269|PubMed:11078725, ECO:0000269|PubMed:12186880}.","PCYOX1","extracellular exosome [GO:0070062]; lysosome [GO:0005764]; plasma membrane [GO:0005886]; very-low-density lipoprotein particle [GO:0034361]; FAD binding [GO:0071949]; farnesylcysteine lyase activity [GO:0102149]; prenylcysteine oxidase activity [GO:0001735]; chloride transmembrane transport [GO:1902476]; prenylated protein catabolic process [GO:0030327]; prenylcysteine catabolic process [GO:0030328]","P49639","SUBCELLULAR LOCATION: Lysosome {ECO:0000269|PubMed:10585463}.","ENST00000433351.7 [Q9UHG3-1];",0.00139528961631491
"13961","PDIA3",-0.379486169515503,8.50875471446427,17.9946399794263,4.60608844296801e-05,"P30101","P30101","reviewed","PDIA3_HUMAN","Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)","PDIA3 ERP57 ERP60 GRP58","FUNCTION: Disulfide isomerase which catalyzes the formation, isomerization, and reduction or oxidation of disulfide bonds (PubMed:7487104, PubMed:27897272). Associates with calcitriol, the active form of vitamin D3 which mediates the action of this vitamin on cells (PubMed:27897272). Association with calcitriol does not affect its enzymatic activity (PubMed:27897272). {ECO:0000269|PubMed:27897272, ECO:0000269|PubMed:7487104}.","PDIA3","cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; melanosome [GO:0042470]; MHC class I peptide loading complex [GO:0042824]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; recycling endosome membrane [GO:0055038]; Tapasin-ERp57 complex [GO:0061779]; cysteine-type endopeptidase activity [GO:0004197]; disulfide oxidoreductase activity [GO:0015036]; identical protein binding [GO:0042802]; phospholipase C activity [GO:0004629]; protein disulfide isomerase activity [GO:0003756]; protein-disulfide reductase activity [GO:0015035]; RNA binding [GO:0003723]; cellular response to interleukin-7 [GO:0098761]; extrinsic apoptotic signaling pathway [GO:0097191]; peptide antigen assembly with MHC class I protein complex [GO:0002502]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; protein folding [GO:0006457]; protein folding in endoplasmic reticulum [GO:0034975]; response to endoplasmic reticulum stress [GO:0034976]","P05067; P10909; Q96HE7; Q86YB8; P30101; Q13162; Q13586; Q03518; P18418; P24643","SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:23826168}. Endoplasmic reticulum lumen {ECO:0000250}. Melanosome {ECO:0000269|PubMed:12643545, ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:12643545). {ECO:0000269|PubMed:12643545}.","ENST00000300289.10;",0.00147666664902758
"13967","PDK2",-0.832315154752094,4.68489017252751,17.6048609256916,5.49490845095592e-05,"Q15119","Q15119","reviewed","PDK2_HUMAN","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial (EC 2.7.11.2) (Pyruvate dehydrogenase kinase isoform 2) (PDH kinase 2) (PDKII)","PDK2 PDHK2","FUNCTION: Kinase that plays a key role in the regulation of glucose and fatty acid metabolism and homeostasis via phosphorylation of the pyruvate dehydrogenase subunits PDHA1 and PDHA2. This inhibits pyruvate dehydrogenase activity, and thereby regulates metabolite flux through the tricarboxylic acid cycle, down-regulates aerobic respiration and inhibits the formation of acetyl-coenzyme A from pyruvate. Inhibition of pyruvate dehydrogenase decreases glucose utilization and increases fat metabolism. Mediates cellular responses to insulin. Plays an important role in maintaining normal blood glucose levels and in metabolic adaptation to nutrient availability. Via its regulation of pyruvate dehydrogenase activity, plays an important role in maintaining normal blood pH and in preventing the accumulation of ketone bodies under starvation. Plays a role in the regulation of cell proliferation and in resistance to apoptosis under oxidative stress. Plays a role in p53/TP53-mediated apoptosis. {ECO:0000269|PubMed:17222789, ECO:0000269|PubMed:19833728, ECO:0000269|PubMed:21283817, ECO:0000269|PubMed:22123926, ECO:0000269|PubMed:7499431, ECO:0000269|PubMed:9787110}.","PDK2","cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrial pyruvate dehydrogenase complex [GO:0005967]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; protein kinase activity [GO:0004672]; pyruvate dehydrogenase (acetyl-transferring) kinase activity [GO:0004740]; cellular response to nutrient [GO:0031670]; cellular response to reactive oxygen species [GO:0034614]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; insulin receptor signaling pathway [GO:0008286]; intrinsic apoptotic signaling pathway by p53 class mediator [GO:0072332]; protein phosphorylation [GO:0006468]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]; regulation of calcium-mediated signaling [GO:0050848]; regulation of cellular ketone metabolic process [GO:0010565]; regulation of gluconeogenesis [GO:0006111]; regulation of glucose metabolic process [GO:0010906]; regulation of pH [GO:0006885]","P42858","SUBCELLULAR LOCATION: Mitochondrion matrix.","ENST00000007708.7 [Q15119-2];ENST00000503176.6 [Q15119-1];ENST00000614357.4 [Q15119-2];",0.00169828980777303
"14015","PER3",-1.16215317098024,4.58504712532252,15.5602032873566,0.000144200559415762,"P56645","P56645","reviewed","PER3_HUMAN","Period circadian protein homolog 3 (hPER3) (Cell growth-inhibiting gene 13 protein) (Circadian clock protein PERIOD 3)","PER3 GIG13","FUNCTION: Originally described as a core component of the circadian clock. The circadian clock, an internal time-keeping system, regulates various physiological processes through the generation of approximately 24 hour circadian rhythms in gene expression, which are translated into rhythms in metabolism and behavior. It is derived from the Latin roots 'circa' (about) and 'diem' (day) and acts as an important regulator of a wide array of physiological functions including metabolism, sleep, body temperature, blood pressure, endocrine, immune, cardiovascular, and renal function. Consists of two major components: the central clock, residing in the suprachiasmatic nucleus (SCN) of the brain, and the peripheral clocks that are present in nearly every tissue and organ system. Both the central and peripheral clocks can be reset by environmental cues, also known as Zeitgebers (German for 'timegivers'). The predominant Zeitgeber for the central clock is light, which is sensed by retina and signals directly to the SCN. The central clock entrains the peripheral clocks through neuronal and hormonal signals, body temperature and feeding-related cues, aligning all clocks with the external light/dark cycle. Circadian rhythms allow an organism to achieve temporal homeostasis with its environment at the molecular level by regulating gene expression to create a peak of protein expression once every 24 hours to control when a particular physiological process is most active with respect to the solar day. Transcription and translation of core clock components (CLOCK, NPAS2, ARNTL/BMAL1, ARNTL2/BMAL2, PER1, PER2, PER3, CRY1 and CRY2) plays a critical role in rhythm generation, whereas delays imposed by post-translational modifications (PTMs) are important for determining the period (tau) of the rhythms (tau refers to the period of a rhythm and is the length, in time, of one complete cycle). A diurnal rhythm is synchronized with the day/night cycle, while the ultradian and infradian rhythms have a period shorter and longer than 24 hours, respectively. Disruptions in the circadian rhythms contribute to the pathology of cardiovascular diseases, cancer, metabolic syndromes and aging. A transcription/translation feedback loop (TTFL) forms the core of the molecular circadian clock mechanism. Transcription factors, CLOCK or NPAS2 and ARNTL/BMAL1 or ARNTL2/BMAL2, form the positive limb of the feedback loop, act in the form of a heterodimer and activate the transcription of core clock genes and clock-controlled genes (involved in key metabolic processes), harboring E-box elements (5'-CACGTG-3') within their promoters. The core clock genes: PER1/2/3 and CRY1/2 which are transcriptional repressors form the negative limb of the feedback loop and interact with the CLOCK|NPAS2-ARNTL/BMAL1|ARNTL2/BMAL2 heterodimer inhibiting its activity and thereby negatively regulating their own expression. This heterodimer also activates nuclear receptors NR1D1, NR1D2, RORA, RORB and RORG, which form a second feedback loop and which activate and repress ARNTL/BMAL1 transcription, respectively. Has a redundant role with the other PER proteins PER1 and PER2 and is not essential for the circadian rhythms maintenance. In contrast, plays an important role in sleep-wake timing and sleep homeostasis probably through the transcriptional regulation of sleep homeostasis-related genes, without influencing circadian parameters. Can bind heme. {ECO:0000269|PubMed:17346965, ECO:0000269|PubMed:19716732, ECO:0000269|PubMed:24439663, ECO:0000269|PubMed:24577121, ECO:0000269|PubMed:26903630}.","PER3","cytoplasm [GO:0005737]; nucleus [GO:0005634]; kinase binding [GO:0019900]; transcription cis-regulatory region binding [GO:0000976]; transcription corepressor binding [GO:0001222]; ubiquitin protein ligase binding [GO:0031625]; circadian regulation of gene expression [GO:0032922]; entrainment of circadian clock by photoperiod [GO:0043153]; negative regulation of transcription by RNA polymerase II [GO:0000122]; protein stabilization [GO:0050821]; regulation of circadian sleep/wake cycle, sleep [GO:0045187]","O96017","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:26903630}. Nucleus {ECO:0000269|PubMed:26903630}. Note=Mainly cytoplasmic. Translocates to the nucleus through binding PER1, PER2, CRY1 or CRY2, but not TIMELESS. {ECO:0000250|UniProtKB:O70361}.","ENST00000361923.2 [P56645-1];ENST00000377532.8 [P56645-2];ENST00000613533.4 [P56645-2];",0.00369591892520922
"14052","PGAM1",-0.599186182093847,8.13678056202623,38.0139545144533,1.16113776781295e-08,"P18669","P18669","reviewed","PGAM1_HUMAN","Phosphoglycerate mutase 1 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 1) (Phosphoglycerate mutase isozyme B) (PGAM-B)","PGAM1 PGAMA CDABP0006","FUNCTION: Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglyceratea crucial step in glycolysis, by using 2,3-bisphosphoglycerate (PubMed:23653202). Also catalyzes the interconversion of (2R)-2,3-bisphosphoglycerate and (2R)-3-phospho-glyceroyl phosphate (PubMed:23653202). {ECO:0000269|PubMed:23653202}.","PGAM1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; secretory granule lumen [GO:0034774]; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity [GO:0046538]; bisphosphoglycerate mutase activity [GO:0004082]; hydrolase activity [GO:0016787]; phosphoglycerate mutase activity [GO:0004619]; protein kinase binding [GO:0019901]; glycolytic process [GO:0006096]; regulation of glycolytic process [GO:0006110]; regulation of pentose-phosphate shunt [GO:0043456]; respiratory burst [GO:0045730]","P05067; P12004; Q8IV45","","ENST00000334828.6;",1.33571824631471e-06
"14067","PGK1",-0.349952475774356,9.83025401995819,17.9364081826702,4.72890817802519e-05,"P00558","P00558","reviewed","PGK1_HUMAN","Phosphoglycerate kinase 1 (EC 2.7.2.3) (Cell migration-inducing gene 10 protein) (Primer recognition protein 2) (PRP 2)","PGK1 PGKA MIG10 OK/SW-cl.110","FUNCTION: Catalyzes one of the two ATP producing reactions in the glycolytic pathway via the reversible conversion of 1,3-diphosphoglycerate to 3-phosphoglycerate (PubMed:30323285, PubMed:7391028). In addition to its role as a glycolytic enzyme, it seems that PGK-1 acts as a polymerase alpha cofactor protein (primer recognition protein) (PubMed:2324090). May play a role in sperm motility (PubMed:26677959). {ECO:0000269|PubMed:2324090, ECO:0000269|PubMed:26677959, ECO:0000269|PubMed:30323285, ECO:0000269|PubMed:7391028}.","PGK1","cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; membrane [GO:0016020]; membrane raft [GO:0045121]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; protein-disulfide reductase (NAD(P)) activity [GO:0047134]; canonical glycolysis [GO:0061621]; cellular response to hypoxia [GO:0071456]; epithelial cell differentiation [GO:0030855]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; negative regulation of angiogenesis [GO:0016525]; phosphorylation [GO:0016310]; plasminogen activation [GO:0031639]","P04406; O15379; Q8TDX7; P12004; O15379","SUBCELLULAR LOCATION: Cytoplasm.","ENST00000373316.5 [P00558-1];ENST00000644362.1 [P00558-2];",0.0015135602017915
"14071","PGM2L1",-0.506330444562366,5.90670433232097,14.6726163456488,0.000212175774572906,"Q6PCE3","Q6PCE3","reviewed","PGM2L_HUMAN","Glucose 1,6-bisphosphate synthase (EC 2.7.1.106) (PMMLP) (Phosphoglucomutase-2-like 1)","PGM2L1 BM32A","FUNCTION: Glucose 1,6-bisphosphate synthase using 1,3-bisphosphoglycerate as a phosphate donor and a series of 1-phosphate sugars, including glucose 1-phosphate, mannose 1-phosphate, ribose 1-phosphate and deoxyribose 1-phosphate, as acceptors (PubMed:17804405). In vitro, also exhibits very low phosphopentomutase and phosphoglucomutase activity which are most probably not physiologically relevant (PubMed:17804405). {ECO:0000269|PubMed:17804405, ECO:0000269|PubMed:18927083}.","PGM2L1","cytosol [GO:0005829]; glucose-1,6-bisphosphate synthase activity [GO:0047933]; intramolecular transferase activity, phosphotransferases [GO:0016868]; metal ion binding [GO:0046872]; glucose metabolic process [GO:0006006]","","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000305|PubMed:17804405}.","ENST00000298198.5;",0.00503495227355072
"14076","PGRMC1",-0.421084489272658,8.65238487554277,25.215684357779,1.9699118071249e-06,"O00264","O00264","reviewed","PGRC1_HUMAN","Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA)","PGRMC1 HPR6.6 PGRMC","FUNCTION: Component of a progesterone-binding protein complex (PubMed:28396637). Binds progesterone (PubMed:25675345). Has many reported cellular functions (heme homeostasis, interaction with CYPs). Required for the maintenance of uterine histoarchitecture and normal female reproductive lifespan (By similarity). Intracellular heme chaperone. Regulates heme synthesis via interactions with FECH and acts as a heme donor for at least some hemoproteins (PubMed:27599036). {ECO:0000250|UniProtKB:O55022, ECO:0000269|PubMed:25675345, ECO:0000269|PubMed:27599036, ECO:0000303|PubMed:28396637}.","PGRMC1","cell body [GO:0044297]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; smooth endoplasmic reticulum membrane [GO:0030868]; specific granule membrane [GO:0035579]; synapse [GO:0045202]; amyloid-beta binding [GO:0001540]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; protein homodimerization activity [GO:0042803]; steroid binding [GO:0005496]; heme biosynthetic process [GO:0006783]","Q13323; P49069; Q9H6E4; O76071; Q8NES8; P34910-2; P22830; O43681; Q8NBJ4; Q8N6L0; Q9UJ90; O15173; P16435; Q96EQ0; Q9NQZ8; P00181","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250|UniProtKB:Q95250}; Single-pass membrane protein {ECO:0000255}. Smooth endoplasmic reticulum membrane {ECO:0000303|PubMed:28396637}; Single-pass membrane protein {ECO:0000255}. Mitochondrion outer membrane {ECO:0000250|UniProtKB:O55022}; Single-pass membrane protein {ECO:0000305}; Extracellular side {ECO:0000250|UniProtKB:O55022}.","ENST00000217971.8 [O00264-1];ENST00000535419.2 [O00264-2];",0.00011038279455626
"14082","PHACTR4",-0.349858426100617,7.21190025920152,13.5631536303423,0.000357912845687684,"Q8IZ21","Q8IZ21","reviewed","PHAR4_HUMAN","Phosphatase and actin regulator 4","PHACTR4 PRO2963","FUNCTION: Regulator of protein phosphatase 1 (PP1) required for neural tube and optic fissure closure, and enteric neural crest cell (ENCCs) migration during development. Acts as an activator of PP1 by interacting with PPP1CA and preventing phosphorylation of PPP1CA at 'Thr-320'. During neural tube closure, localizes to the ventral neural tube and activates PP1, leading to down-regulate cell proliferation within cranial neural tissue and the neural retina. Also acts as a regulator of migration of enteric neural crest cells (ENCCs) by activating PP1, leading to dephosphorylation and subsequent activation of cofilin (COF1 or COF2) and repression of the integrin signaling through the RHO/ROCK pathway (By similarity). {ECO:0000250}.","PHACTR4","cytoplasm [GO:0005737]; lamellipodium [GO:0030027]; actin binding [GO:0003779]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase activator activity [GO:0072542]; actin cytoskeleton organization [GO:0030036]; closure of optic fissure [GO:0061386]; enteric nervous system development [GO:0048484]; negative regulation of integrin-mediated signaling pathway [GO:2001045]; neural crest cell migration [GO:0001755]; neural tube closure [GO:0001843]; positive regulation of catalytic activity [GO:0043085]; regulation of cell cycle [GO:0051726]; Rho protein signal transduction [GO:0007266]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell projection, lamellipodium {ECO:0000250}.","ENST00000373836.4 [Q8IZ21-2];ENST00000373839.8 [Q8IZ21-1];ENST00000493669.2 [Q8IZ21-4];",0.00763755766302533
"14131","PHTF2",-0.407757927349708,6.74139263037867,17.5593647149236,5.60950771176595e-05,"Q8N3S3","Q8N3S3","reviewed","PHTF2_HUMAN","Protein PHTF2","PHTF2","","PHTF2","endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]","","SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.","ENST00000248550.7 [Q8N3S3-1];ENST00000275575.11 [Q8N3S3-4];ENST00000307305.12 [Q8N3S3-3];ENST00000415251.6 [Q8N3S3-6];ENST00000416283.6 [Q8N3S3-1];ENST00000422959.7 [Q8N3S3-2];ENST00000424760.5 [Q8N3S3-7];ENST00000450574.5 [Q8N3S3-5];",0.00172483542156124
"14193","PIK3R3",-0.603756569217848,5.18392595829087,14.9092221048153,0.000189952847490041,"Q92569","Q92569","reviewed","P55G_HUMAN","Phosphatidylinositol 3-kinase regulatory subunit gamma (PI3-kinase regulatory subunit gamma) (PI3K regulatory subunit gamma) (PtdIns-3-kinase regulatory subunit gamma) (Phosphatidylinositol 3-kinase 55 kDa regulatory subunit gamma) (PI3-kinase subunit p55-gamma) (PtdIns-3-kinase regulatory subunit p55-gamma) (p55PIK)","PIK3R3","FUNCTION: Binds to activated (phosphorylated) protein-tyrosine kinases through its SH2 domain and regulates their kinase activity. During insulin stimulation, it also binds to IRS-1.","PIK3R3","cytosol [GO:0005829]; phosphatidylinositol 3-kinase complex [GO:0005942]; phosphatidylinositol 3-kinase complex, class IA [GO:0005943]; 1-phosphatidylinositol-3-kinase activity [GO:0016303]; 1-phosphatidylinositol-3-kinase regulator activity [GO:0046935]; phosphotyrosine residue binding [GO:0001784]; B cell differentiation [GO:0030183]; cell migration involved in sprouting angiogenesis [GO:0002042]; immune response [GO:0006955]; insulin receptor signaling pathway [GO:0008286]; negative regulation of anoikis [GO:2000811]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; positive regulation of cell migration [GO:0030335]; positive regulation of gene expression [GO:0010628]; positive regulation of protein phosphorylation [GO:0001934]; protein kinase B signaling [GO:0043491]; regulation of phosphatidylinositol 3-kinase activity [GO:0043551]; T cell differentiation [GO:0030217]","Q8IZP0; Q9BQD7; P10275; Q4LE39-3; Q66PJ3-4; P51451; Q9H2G9; Q3SXR2; P22681; A0A1B0GWI1; Q8N998; Q96LK0; Q6WN34-2; P46108; P53672; Q9NRI5-2; Q14919; P00533; Q9H0I2; P04626; P21860; A8MTA8-2; Q8TC99; O43559; Q13480; P62993; P08631-2; P42858; P35568; Q13352; Q6ZU52; P10721; Q96JM7-2; P28838; P08581; Q8N6F8; Q15742; O76041; Q14511-2; Q8TAK6; Q6GQQ9; Q9NPB6-2; Q9BYU1; Q8N2H9; P42336; P42338; O00329; Q9UL19; Q9H8W4; Q5SXH7-1; O60237-2; P31321; I6L996; Q05397; Q96R05; Q9BVN2; Q14140; Q9NP31; Q8NCR6; Q8WXH5; Q96LK8; Q99619; P12931; Q9BWG4; P51692; Q5VWN6; Q07912-2; P19237; P04637; O60636; Q8IZQ1; P07947; Q99592; Q6ZNG0","","ENST00000262741.10 [Q92569-1];ENST00000372006.5 [Q92569-1];ENST00000420542.5 [Q92569-1];ENST00000423209.5 [Q92569-2];",0.00462191082426611
"14202","PIMREG",-0.481339117681169,5.71291545882373,12.864865516876,0.000499182350288999,"I3L427","I3L427","unreviewed","I3L427_HUMAN","Protein PIMREG","PIMREG","","PIMREG","","","","ENST00000573557.5;",0.00969415098535418
